chunk_id,header,text,char_length,word_count,token_count,has_header,section_index,source_file,processed_date,section_depth
85,,"##nih asocijacija, te razvijaju i unapređuju bilateralnu i multilateralnu saradnju. mogucnost da ce bosna i hercegovina u nekoj blizoj buducnosti biti suocena s agresijom izvana, prakticno i ne postoji. ukoliko bi doslo do radikalnih promjena, koje bi rezultirale osnovnim prijetnjama po suverenitet i teritorijalni integ",321,45,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
86,,"##ritet bosne i hercegovine, novim izazovima bi se odgovorilo odgovarajucim mjerama i aktivnostima usmjerenim na odbranu, koja bi se zasnivala na sistemu kolektivne odbrane i na potpunoj saradnji sa prijateljskim i saveznickim zemljama. * * b ) sigurnosni izazovi i rizici * * izazovi sa kojima se susrece",305,48,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
87,,"bih moraju se razmatrati kako u kontekstu globalnog okruzenja, tako i u kontekstu ukupnih regionalnih i unutrasnjih zbivanja. trendovi i događaji za koje se cini da su daleko, mogu uticati i na nasu sigurnost, nekada na potpuno neocekivan nacin. neki od trendova u kojima se sigurnost bih mora ispitati ukljucuju vise i",319,52,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
88,,"##zazova : * * globalni izazovi sigurnosni izazovi s kojima se bosna i hercegovina susrece moraju * * se razmatrati u kontekstu sveukupnih odnosa globalnog okruzenja. izazovi sto ih donose moderna globalna kretanja uveliko su posljedica narastajucih razlika u nivou ekonomskog i drustvenog razvoja, razlika izme",311,46,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
89,,"##đu bogatog i siromasnog dijela svijeta, međunarodnog terorizama sa svim oblicima ispoljavanja, stalnog ugrozavanja zivotne sredine ( kao posljedica industrijskog i tehnoloskog razvoja ), nekontrolisane proizvodnje i prodaje naoruzanja, ukljucujuci i oruzje za masovno unistavanje ( nuklearno i biolos",302,39,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
90,,"##ko naoruzanje ), intenziviranja prisilnih migracija, koje su posljedica oruzanih sukoba, kao i sukoba i diskriminacije na rasnoj osnovi, etnickoj netoleranciji ili su proizvod politickih pritisaka u autokratskim i nedemokratskim rezimima. tu su i izazovi povezani s razlicitim oblicima organizovanog kriminala, koji",317,42,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
91,,"poticu trajnu socijalnu i politicku nestabilnost u pojedinim drzavama regiona, sto je praceno opcim siromastvom i sirenjem raznih bolesti koje ugrozavaju cijele populacije. * * regionalni izazovi svi izazovi na globalnom nivou mogu indirektno ili direktno vrsiti * * uticaj na stabilnost u regionu jugoistocne evrope. pose",322,47,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
92,,"##ban izazov s kojim se region jugoistocne evrope susrece kao cjelina je nestabilnost nastala kao proizvod tranzicijskih procesa prelaska na trzisnu ekonomiju, sto je rezultiralo ekonomskim zaostajanjem ovog regiona za razvijenim svijetom. po geostrateskom polozaju, region jugoistocne evrope se nalazi na vaznim putevima i",323,44,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
93,,"##zmeđu evrope i azije, posebno znacajnim sa stanovista trgovinske razmjene. to su istovremeno i putevi za ilegalnu trgovinu naoruzanjem, narkoticima, bijelim robljem, a mogu biti koristeni i za tranzit teroristickih grupa i sredstava za izvođenje teroristickih akcija. region je u posljednjoj deceniji 20. vi",309,44,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
94,,"##jeka bio popriste razlicitih sukoba, koji su ostavili određene ekonomske, psiholoske, socijalne i druge posljedice. u ovom podrucju su jos prisutna nastojanja za secesijom, autonomijom i nezavisnoscu određenih etnickih grupa, sto, uz relativno visoku koncentraciju vojnih kapaciteta, dodatno usloznjava",304,39,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
95,,"ukupno sigurnosno stanje. izazova. tome znacajno doprinosi politicko, humanitarno, vojno i policijsko prisustvo međunarodne zajednice u ovom regionu. u proteklim godinama ostvaren je znacajan napredak i vidno poboljsanje sigurnosnog okruzenja na balkanu. sve drzave regiona imaju demokratski izabrane organe vlasti i jasno",322,42,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
96,,"su opredijeljene za evropske i evroatlantske integracijske procese, aktivno ucestvuju u radu razlicitih regionalnih asocijacija, te razvijaju i unapređuju bilateralnu i multilateralnu saradnju. mogucnost da ce bosna i hercegovina u nekoj blizoj buducnosti biti suocena s agresijom izvana, prakticno i ne postoji. ukoliko",320,43,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
97,,"bi doslo do radikalnih promjena, koje bi rezultirale osnovnim prijetnjama po suverenitet i teritorijalni integritet bosne i hercegovine, novim izazovima bi se odgovorilo odgovarajucim mjerama i aktivnostima usmjerenim na odbranu, koja bi se zasnivala na sistemu kolektivne odbrane i na potpunoj saradnji sa pri",310,44,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
98,,"##jateljskim i saveznickim zemljama. * * b ) sigurnosni izazovi i rizici * * izazovi sa kojima se susrece bih moraju se razmatrati kako u kontekstu globalnog okruzenja, tako i u kontekstu ukupnih regionalnih i unutrasnjih zbivanja. trendovi i događaji za koje se cini da su daleko, mogu uticati i na nasu sigurnost",314,53,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
99,,", nekada na potpuno neocekivan nacin. neki od trendova u kojima se sigurnost bih mora ispitati ukljucuju vise izazova : * * globalni izazovi sigurnosni izazovi s kojima se bosna i hercegovina susrece moraju * * se razmatrati u kontekstu sveukupnih odnosa globalnog okruzenja. izazovi sto ih donose moderna globalna kretan",321,51,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
100,,"##ja uveliko su posljedica narastajucih razlika u nivou ekonomskog i drustvenog razvoja, razlika između bogatog i siromasnog dijela svijeta, međunarodnog terorizama sa svim oblicima ispoljavanja, stalnog ugrozavanja zivotne sredine ( kao posljedica industrijskog i tehnoloskog razvoja ), nekontrolis",299,38,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
101,,"##ane proizvodnje i prodaje naoruzanja, ukljucujuci i oruzje za masovno unistavanje ( nuklearno i biolosko naoruzanje ), intenziviranja prisilnih migracija, koje su posljedica oruzanih sukoba, kao i sukoba i diskriminacije na rasnoj osnovi, etnickoj netoleranciji ili su proizvod politickih pritisaka u autokratskim",315,42,133,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
102,,"i nedemokratskim rezimima. tu su i izazovi povezani s razlicitim oblicima organizovanog kriminala, koji poticu trajnu socijalnu i politicku nestabilnost u pojedinim drzavama regiona, sto je praceno opcim siromastvom i sirenjem raznih bolesti koje ugrozavaju cijele populacije. * * regionalni izazovi svi izazovi na",314,44,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
103,,"globalnom nivou mogu indirektno ili direktno vrsiti * * uticaj na stabilnost u regionu jugoistocne evrope. poseban izazov s kojim se region jugoistocne evrope susrece kao cjelina je nestabilnost nastala kao proizvod tranzicijskih procesa prelaska na trzisnu ekonomiju, sto je rezultiralo ekonomskim zaostajanjem ovog regiona za",327,46,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
104,,"razvijenim svijetom. po geostrateskom polozaju, region jugoistocne evrope se nalazi na vaznim putevima između evrope i azije, posebno znacajnim sa stanovista trgovinske razmjene. to su istovremeno i putevi za ilegalnu trgovinu naoruzanjem, narkoticima, bijelim robljem, a mogu biti koristeni i za tranzit",304,42,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
105,,"teroristickih grupa i sredstava za izvođenje teroristickih akcija. region je u posljednjoj deceniji 20. vijeka bio popriste razlicitih sukoba, koji su ostavili određene ekonomske, psiholoske, socijalne i druge posljedice. u ovom podrucju su jos prisutna nastojanja za secesijom, autonomijom i nezavisnoscu odre",310,42,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
106,,"##đenih etnickih grupa, sto, uz relativno visoku koncentraciju vojnih kapaciteta, dodatno usloznjava ukupno sigurnosno stanje. - - - - - unutrasnji izazovi bosna i hercegovina je drzava opterecena određenim unutrasnjim problemima, uglavnom izazvanim razlicitim politickim faktorima koji predstavljaju",300,38,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
107,,"ozbiljnu opasnost po socijalnu, politicku i svaku drugu stabilnost zemlje. neki od unutrasnjih izazova su : zaostali politicki i drustveni animoziteti, nastali kao posljedica rata od 1992. do 1995. godine, poticani od elemenata koji zagovaraju razne vrste nacionalistickog ekstremizma ; nepotpuna implementacija daytonskog mirov",328,44,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
108,,"##nog sporazuma ; nedovoljna finansijska sredstva za realizaciju odrzivog povratka raseljenih osoba i izbjeglica ; problemi politicke tranzicije, koji rezultiraju sporim razvojem efikasnih i djelotvornih izvrsnih, zakonodavnih i sudskih organa vlasti ; problemi tranzicije ka trzisnoj ekonomiji, koji za",303,39,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
109,,"rezultat imaju nizak nivo domacih i stranih investicija, te pogoduju funkcionisanju sive ekonomije i crnog trzista ; sporost i teskoce u provođenju procesa privatizacije, tehnolosko zaostajanje i propadanje proizvodnih kapaciteta i neujednacena dinamika rekonstrukcije ratom ostecene infrastrukture ; zasticenost granica koja jos ni",332,43,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
110,,"##je u skladu sa schengenskim, odnosno evropskim standardima, sto otezava borbu protiv organizovanog kriminala ; visoka stopa nezaposlenosti koja doprinosi povecanju opceg siromastva, drustvenog raslojavanja, drustvene nestabilnosti, porastu broja materijalno ugrozenih građana kojima je potrebno socijalno staranje, te prouzrokuj",330,39,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
111,,"##e pojacanu emigraciju stanovnistva, a posebno odlazak visokoobrazovanih mladih ljudi ; naoruzanje i municija koji se nalaze u neadekvatnim skladisnim objektima, ali i kod pojedinaca koji ih drze nelegalno ; velik broj nagaznih mina i neeksplodiranih minskoeksplozivnih sredstava na teritoriji cijele drzave, sto",313,43,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
112,,"predstavlja fizicku opasnost za građane, a smetnja su razvoju poljoprivrede, turizma i stranim ulaganjima ; razni ekoloski izazovi, problemi upravljanja tehnoloskim, komunalnim i vojnim otpadom, degradacija obradivog zemljista i sumskih resursa, zagađenost vode i zraka itd. ( ovi izazovi uk",291,40,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
113,,"##ljucuju i nedovoljne resurse za prevenciju, odgovor i saniranje potencijalnih prirodnih i tehnoloskih katastrofa, te spor razvoj i primjenu standarda i konvencija za zastitu okoline. ) * * c ) procjena sigurnosnih kretanja u bih i okruzenju * * iako sigurnosna situacija u nekim segmentima ima trend poboljsanja, i",316,49,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
114,,"dalje je prisutan sirok spektar prijetnji i opasnosti koje mogu uticati na njenu destabilizaciju. to se, prije svega, odnosi na globalne i regionalne izazove i rizike, ukljucujuci i situaciju u iraku i neke neuralgicne tacke na prostoru balkana, kao sto je kosovo i metohija. otpocinjanje razgovora o prijemu bosne i hercegovine u",330,52,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
115,,"evroatlantske integracije, kao i zemalja iz njenog neposrednog okruzenja, bitno je smanjilo rizik od izbijanja konflikta kako sa zemljama u okruzenju, tako i u samoj bih. s druge strane, ekonomski i socijalni problemi mogu izazvati određene napetosti, pa i rizik konflikta, ali bi on, u tom sluca",296,47,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
116,,"##ju, imao drugacije karakteristike nego unutrasnji konflikt potaknut međudrzavnim tenzijama. terorizam i dalje ostaje jedna od najvecih prijetnji po stabilnost regiona i bosne i hercegovine. sve su izrazenije tendencije pojedinih teroristickih grupa da svoje aktivnosti prenesu i u one zemlje unutrasnji izazovi bo",315,43,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
117,,"##sna i hercegovina je drzava opterecena određenim unutrasnjim problemima, uglavnom izazvanim razlicitim politickim faktorima koji predstavljaju ozbiljnu opasnost po socijalnu, politicku i svaku drugu stabilnost zemlje. neki od unutrasnjih izazova su : zaostali politicki i drustveni animoziteti, nastali ka",307,39,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
118,,"##o posljedica rata od 1992. do 1995. godine, poticani od elemenata koji zagovaraju razne vrste nacionalistickog ekstremizma ; nepotpuna implementacija daytonskog mirovnog sporazuma ; nedovoljna finansijska sredstva za realizaciju odrzivog povratka raseljenih osoba i izbjeglica ; problemi politicke tranzicije, koji rezultiraju sp",331,42,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
119,,"##orim razvojem efikasnih i djelotvornih izvrsnih, zakonodavnih i sudskih organa vlasti ; problemi tranzicije ka trzisnoj ekonomiji, koji za rezultat imaju nizak nivo domacih i stranih investicija, te pogoduju funkcionisanju sive ekonomije i crnog trzista ; sporost i teskoce u provođenju procesa privatizacije, te",314,44,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
120,,"##hnolosko zaostajanje i propadanje proizvodnih kapaciteta i neujednacena dinamika rekonstrukcije ratom ostecene infrastrukture ; zasticenost granica koja jos nije u skladu sa schengenskim, odnosno evropskim standardima, sto otezava borbu protiv organizovanog kriminala ; visoka stopa nezaposlenosti koja doprinosi povecanju opceg siromast",339,41,133,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
121,,"##va, drustvenog raslojavanja, drustvene nestabilnosti, porastu broja materijalno ugrozenih građana kojima je potrebno socijalno staranje, te prouzrokuje pojacanu emigraciju stanovnistva, a posebno odlazak visokoobrazovanih mladih ljudi ; naoruzanje i municija koji se nalaze u neadekvatnim skladisnim objektima, ali",316,38,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
122,,"i kod pojedinaca koji ih drze nelegalno ; velik broj nagaznih mina i neeksplodiranih minskoeksplozivnih sredstava na teritoriji cijele drzave, sto predstavlja fizicku opasnost za građane, a smetnja su razvoju poljoprivrede, turizma i stranim ulaganjima ; razni ekoloski izazovi, problemi upravljanja te",302,42,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
123,,"##hnoloskim, komunalnim i vojnim otpadom, degradacija obradivog zemljista i sumskih resursa, zagađenost vode i zraka itd. ( ovi izazovi ukljucuju i nedovoljne resurse za prevenciju, odgovor i saniranje potencijalnih prirodnih i tehnoloskih katastrofa, te spor razvoj i primjenu standarda i konvencija",300,41,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
124,,"za zastitu okoline. ) * * c ) procjena sigurnosnih kretanja u bih i okruzenju * * iako sigurnosna situacija u nekim segmentima ima trend poboljsanja, i dalje je prisutan sirok spektar prijetnji i opasnosti koje mogu uticati na njenu destabilizaciju. to se, prije svega, odnosi na globalne i regionalne izazove i rizike, uklju",325,54,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
125,,"##cujuci i situaciju u iraku i neke neuralgicne tacke na prostoru balkana, kao sto je kosovo i metohija. otpocinjanje razgovora o prijemu bosne i hercegovine u evroatlantske integracije, kao i zemalja iz njenog neposrednog okruzenja, bitno je smanjilo rizik od izbijanja konflikta kako sa zemljama u okruzenju",309,47,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
126,,", tako i u samoj bih. s druge strane, ekonomski i socijalni problemi mogu izazvati određene napetosti, pa i rizik konflikta, ali bi on, u tom slucaju, imao drugacije karakteristike nego unutrasnji konflikt potaknut međudrzavnim tenzijama. terorizam i dalje ostaje jedna od najvecih prijetnji po stabilnost regiona",313,47,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
127,,"i bosne i hercegovine. sve su izrazenije tendencije pojedinih teroristickih grupa da svoje aktivnosti prenesu i u one zemlje - - - - - u kojima takvih aktivnosti do sada nije bilo, da se povezu sa istomisljenicima i stvore uporista, te svoje djelovanje ucine netipicnim za vec prepoznatljive aktivnosti. u tim namjerama tre",323,53,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
128,,"##ba posmatrati i neophodnost jace povezanosti sluzbi sigurnosti u bosni i hercegovini, ukljucujuci i granicnu, ali i jacu saradnju sa međunarodnim policijskim organizacijama, posebno interpolom, te policijama pojedinih zemalja iz okruzenja i sire, kako bi se preventivno djelovalo na onemogucavanje izvođenja teroristickih akata",329,43,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
129,,"u bih ili koristenje njene teritorije za tranzit. s tim u vezi namece se i potreba racionalizacije, jace kontrole i nadzora nad organima koji odlucuju o viznom i rezimu azila u bih, ali i njihove dublje saradnje s organima i institucijama koje prate proces legalnih i ilegalnih imigracija, kako bi se blagovremeno razotkrilo i",326,54,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
130,,"sprijecilo eventualno stvaranje kanala i mreza organizovane ilegalne migracije u ili preko bih. s obzirom na to da je terorizam najcesce povezan sa svim oblicima organizovanog, uglavnom prekogranicnog, kriminala, pocev od finansijskog ( pranje i falsifikovanje novca, korupcija ), trgovine drogom i oruzjem, preko trgo",318,45,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
131,,"##vine ljudima i ljudskim organima do organizovane prostitucije, svim ovim pojavnim oblicima organi sigurnosti kako policijski, tako i obavjestajni, pojedinacno ali i u saradnji, i dalje ce posvecivati puni operativni interes. kako su neke zemlje u svijetu ( izvan tzv. kluba nuklearnih sila ) i dalje potencijalna",314,47,132,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
132,,"nuklearna opasnost ( jer su spremne da mirnodopski atomski program prilagode i eventualno zloupotrijebe u vojne svrhe ), sigurnost bih, kao tranzitne zemlje, moze biti dovedena u opasnost. opasnost, u ovom pogledu, mogu predstavljati i zemlje nekadasnje clanice varsavskog ugovora ciji nuklearni potencijali ni",310,44,130,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
133,,"##su vise pod striktnom kontrolom, te ti resursi i zalihe ( kako nuklearnog goriva tako i vojne opreme ) mogu postati predmet ilegalne trgovine i preko teritorije bih.",167,28,71,False,7,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
134,"# iv elementi sigurnosne politike * * a ) vanjska politika * * geopoliticke promjene nastale u evropi i svijetu nakon pada komunizma, izbijanja regionalnih kriza u jugoistocnoj evropi i drugdje prouzrokovale su novu globalnu podjelu odgovornosti u odnosu na najznacajnije transatlantske i evropske partnere eu sad i rusku federaciju","# # iv elementi sigurnosne politike * * a ) vanjska politika * * geopoliticke promjene nastale u evropi i svijetu nakon pada komunizma, izbijanja regionalnih kriza u jugoistocnoj evropi i drugdje prouzrokovale su novu globalnu podjelu odgovornosti u odnosu na najznacajnije transatlantske i evropske partnere eu sad i rusku federaciju",334,51,130,True,8,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,1
135,,", kao i nove oblike saradnje sa zemljama u procesu stabilizacije i pridruzenja eu, kojim je obuhvacena i bosna i hercegovina u statusu potencijalnog kandidata za clanstvo. predsjednistvo bosne i hercegovine u dokumentu “ opci pravci i prioriteti za provođenje vanjske politike bosne i hercegovine ”, utvrdilo je principe",320,49,130,False,8,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
136,,", pravce i prioritete vanjske politike kao aktivnu komponentu unutar ukupne sigurnosne politike. vanjska politika bih usmjerena je ka ocuvanju i unapređenju trajnog mira, sigurnosti i stabilnog demokratskog i sveukupnog drzavnog razvoja. u međunarodnim odnosima, aktivnosti bih zasnivaju se na principima koji",309,42,130,False,8,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
137,,"su sadrzani u povelji una, zavrsnom aktu iz helsinkija i ostalim dokumentima organizacije za sigurnost i saradnju u evropi, te na opceprihvacenim principima međunarodnog prava. opredjeljenje za postupnu integraciju u evropsku uniju podrazumijeva spremnost za prihvatanje odredbi, pravne strukture i organizacijskih",314,41,130,False,8,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
138,,"mehanizama zajednicke vanjske i sigurnosne politike eua. kao potencijalni kandidat za sticanje clanstva, bih za sada u kojima takvih aktivnosti do sada nije bilo, da se povezu sa istomisljenicima i stvore uporista, te svoje djelovanje ucine netipicnim za vec prepoznatljive aktivnosti. u tim namjerama treba posmatrati i neo",324,48,130,False,8,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
139,,"##phodnost jace povezanosti sluzbi sigurnosti u bosni i hercegovini, ukljucujuci i granicnu, ali i jacu saradnju sa međunarodnim policijskim organizacijama, posebno interpolom, te policijama pojedinih zemalja iz okruzenja i sire, kako bi se preventivno djelovalo na onemogucavanje izvođenja teroristickih akata u bih ili korist",327,44,132,False,8,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
140,,"##enje njene teritorije za tranzit. s tim u vezi namece se i potreba racionalizacije, jace kontrole i nadzora nad organima koji odlucuju o viznom i rezimu azila u bih, ali i njihove dublje saradnje s organima i institucijama koje prate proces legalnih i ilegalnih imigracija, kako bi se blagovremeno razotkrilo i sprijecilo eventualno",334,53,132,False,8,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
141,,"stvaranje kanala i mreza organizovane ilegalne migracije u ili preko bih. s obzirom na to da je terorizam najcesce povezan sa svim oblicima organizovanog, uglavnom prekogranicnog, kriminala, pocev od finansijskog ( pranje i falsifikovanje novca, korupcija ), trgovine drogom i oruzjem, preko trgovine ljudima i l",312,46,130,False,8,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
142,,"##judskim organima do organizovane prostitucije, svim ovim pojavnim oblicima organi sigurnosti kako policijski, tako i obavjestajni, pojedinacno ali i u saradnji, i dalje ce posvecivati puni operativni interes. kako su neke zemlje u svijetu ( izvan tzv. kluba nuklearnih sila ) i dalje potencijalna nuklearna opasnos",316,46,132,False,8,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
143,,"##t ( jer su spremne da mirnodopski atomski program prilagode i eventualno zloupotrijebe u vojne svrhe ), sigurnost bih, kao tranzitne zemlje, moze biti dovedena u opasnost. opasnost, u ovom pogledu, mogu predstavljati i zemlje nekadasnje clanice varsavskog ugovora ciji nuklearni potencijali nisu vise pod strikt",313,46,132,False,8,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
144,,"##nom kontrolom, te ti resursi i zalihe ( kako nuklearnog goriva tako i vojne opreme ) mogu postati predmet ilegalne trgovine i preko teritorije bih.",149,25,64,False,8,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
145,"# iv elementi sigurnosne politike * * a ) vanjska politika * * geopoliticke promjene nastale u evropi i svijetu nakon pada komunizma, izbijanja regionalnih kriza u jugoistocnoj evropi i drugdje prouzrokovale su novu globalnu podjelu odgovornosti u odnosu na najznacajnije transatlantske i evropske partnere eu sad i rusku federaciju","# # iv elementi sigurnosne politike * * a ) vanjska politika * * geopoliticke promjene nastale u evropi i svijetu nakon pada komunizma, izbijanja regionalnih kriza u jugoistocnoj evropi i drugdje prouzrokovale su novu globalnu podjelu odgovornosti u odnosu na najznacajnije transatlantske i evropske partnere eu sad i rusku federaciju",334,51,130,True,9,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,1
146,,", kao i nove oblike saradnje sa zemljama u procesu stabilizacije i pridruzenja eu, kojim je obuhvacena i bosna i hercegovina u statusu potencijalnog kandidata za clanstvo. predsjednistvo bosne i hercegovine u dokumentu “ opci pravci i prioriteti za provođenje vanjske politike bosne i hercegovine ”, utvrdilo je principe",320,49,130,False,9,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
147,,", pravce i prioritete vanjske politike kao aktivnu komponentu unutar ukupne sigurnosne politike. vanjska politika bih usmjerena je ka ocuvanju i unapređenju trajnog mira, sigurnosti i stabilnog demokratskog i sveukupnog drzavnog razvoja. u međunarodnim odnosima, aktivnosti bih zasnivaju se na principima koji",309,42,130,False,9,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
148,,"su sadrzani u povelji una, zavrsnom aktu iz helsinkija i ostalim dokumentima organizacije za sigurnost i saradnju u evropi, te na opceprihvacenim principima međunarodnog prava. opredjeljenje za postupnu integraciju u evropsku uniju podrazumijeva spremnost za prihvatanje odredbi, pravne strukture i organizacijskih",314,41,130,False,9,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
149,,"mehanizama zajednicke vanjske i sigurnosne politike eua. kao potencijalni kandidat za sticanje clanstva, bih za sada - - - - - ostvaruje odnose s evropskom unijom u okviru procesa za stabilizaciju i pridruzivanje kojim su obuhvacene zemlje zapadnog balkana. zajednickim usvajanjem deklaracije sa samita eua za",309,46,130,False,9,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
150,,"##padni balkan, juna 2003. u solunu, sve drzave su prihvatile “ solunski program za zapadni balkan : kretanje prema evropskoj integraciji ”, kojim je uveden niz instrumenata i oblika saradnje sa euom. uspostavljen je i redovan bilateralni politicki dijalog eu bih na ministarskom nivou. drzave kandidati za clanstvo u evropsku uniju pozvane",340,52,132,False,9,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
151,,"su da se pridruze pojedinim izjavama i zajednickim stavovima prema određenom problemu. bosna i hercegovina je trenutno korisnik sljedecih mehanizama zajednicke vanjske i sigurnosne politike eua : policijske misije u bih ( eupma ), koja je naslijedila međunarodne policijske snage una ( iptf ) sa zadatkom reforme polici",319,48,130,False,9,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
152,,"##jskih snaga u bih i primjene evropskih standarda u toj oblasti ; misije vojnih snaga eua ( eufora ), koje su preuzele zadatak odrzavanja mira u bih od stabilizacijskih snaga ( sfora ) pod vođstvom natoa ; visoki predstavnik za provođenje mirovnog sporazuma u bih je ujedno i specijalni predstavnik eua",303,51,132,False,9,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,2
153,,". bih is a member of the united nations, osce and the council of europe, and a member or an observer in many other international organizations and agreements, as well as an active participant in regional and subregional initiatives. clanica je ujedinjenih naroda, oscea i vijeca evrope i clanica ili posmatrac u mnogim drugim međunarodnim organizacijama i sporazumima, te aktivna ucesnica regionalnih i podregionalnih inicijativa. kao aktivan",442,67,130,False,9,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
154,,"ucesnik kolektivne sigurnosti na globalnom planu, trenutno je angazovana u međunarodnim mirovnim naporima. vojni posmatraci bih su ukljuceni u misije una u kongu, sijera leoneu, etiopiji i eritreji, liberiji, istocnom timoru. jedinica oruzanih snaga bih za unistavanje neeksplodiranih ubojnih sredstava ucestvuje",312,41,130,False,9,bosnia_2006_SecurityPolicy.md,2025-01-21 13:15:43,0
