...1,doc_text,doc_type,doc_number,doc_name,year,country,cow_code,cow_alpha
43528,"or utilize them in phases.  The MND implements the task of “eradicating defense supplies corruption,” which has  long been raised in the area of defense capability improvement, as part of the efforts to  normalize abnormal practices. In February 2014, the MND built a cooperative network with  certified test agencies to block forgery and falsification of test records and establish  measures to prevent their recurrence. It also promotes the legislation of the Fair Cost Price  Act, which includes the compulsory submission of cost price data, investigation of cost price  data, and redemption of illicit gains, while reforming the cost price management system,  including expanding outsourcing and the cost price information system.  Regarding negotiated contracts with veterans’ affairs and welfare organizations, the MND  stimulates competition among organizations by checking their faithfulness in implementing  contracts. For weapons system purchase projects, the MND strengthens transparency in  selecting contractors by newly adding credit ratings to the evaluation list. It also enhances  regular checkups and prevention systems by expanding internal inspections and ombudsman  activities.  In the military administration area, the MND has adjusted the mandatory service age  standard for those with obligations to support, those with the ability for self-support, and  those who are dependents to a realistic level by strengthening the standard for reduction of or  exemption from military service due to difficulties in making a living, and the standard for  exemption from physical checkups for conscription for the disabled. Also, individuals who  were exempt from military service as a disabled person without receiving a military service  physical checkup will now have to fulfill their military service if their disability condition  improves.  To resolve the problem of artistic personnel being concentrated in certain areas, the MND  has reformed the enrollment standard for artistic personnel and mandated that artistic and  sports personnel donate their talent to culturally underprivileged communities. In addition,  the MND strives to promote equity and fairness in the fulfillment of military service by  establishing grounds to manage the fulfillment of military service by entertainers and  athletes who draw public attention. It has developed a system to prevent and crack down on  military service exemption cases due to intentional physical damage and deception, and  strengthens public relations activities in order to establish a sound barracks culture.  In order to implement the normalization of abnormal practices, the MND has internally set  three areas for improvement: “breaking down outmoded conventions and improving culture,”  “reforming customs” and “improving systems” and has carried out tasks such as “managing  the talent pool based on capabilities,” “strengthening personal information protection,”  “establishing a horizontal contract culture,” and “improving the management procedure for  donated funds and gifts.”",page,220,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43529,"The MND will continue to identify normalization tasks through internal proposals, public  idea contests, etc. in order to fundamentally correct inappropriate practices and systems in  the defense area, which in turn contributes to building a strong military focused on combat  missions.  **2. Streamlining Regulations Related to Military Installation Protection Zones**   **| Reasonable Management of Military Installation Protection Zones | As the military**  operational environment is changing, the MND adjusted the Civilian Control Line from 15  km to 10 km from the Military Demarcation Line (MDL) in 2008 to guarantee the property  rights of the people. Since then, a total of 356.57 million ㎡ of land has been removed from  the list of military installation protection zones, while a total of 302.57 million ㎡ of  controlled protection zones[1] have been downgraded to restricted protection zones[2] from 2008  to 2014.  **Chart 9-1. Status of Military Installation Protection Zones that Have Been Removed or Relaxed**  As of December 2014, Unit: Million ㎡  |Category|Total|-2008|2009|2010|2011|2012|2013|2014| |---|---|---|---|---|---|---|---|---| |Removed|356.57|212.90|12.81|25.22|49.54|1.59|27.79|26.72| |Relaxed|302.57|240.47|0.19|2.67|5.70|6.25|0.76|46.53| |Total|659.14|453.37|13.00|27.89|55.24|7.84|28.55|73.25|   The MND has entrusted local governments to handle the administrative process with  regard to the expansion of housing or construction of structures, etc. for some areas of  military installation protection zones in order to promote the administrative convenience of  the people while expanding the scope of areas to be entrusted. The status of land entrusted to  local governments is shown in Chart 9-2.  **Chart 9-2. Status of Land Entrusted to Local Governments**   As of December 2014, Unit: Million [㎡]  |Category|Total|-2008|2009|2010|2011|2012|2013|2014| |---|---|---|---|---|---|---|---|---| |Area|1,109.33|493.13|150.20|230.06|55.24|40.56|93.49|46.65|    1 Protection zones adjacent to the MDL that require a high level of security for military operations, and protection zones that require the  functions of important military bases and installations to be preserved.  2 Protection zones necessary for the smooth execution of military operations, and protection zones that require the protection of military  bases and installations or the safety of the local residents.",page,221,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43530,"The MND will continue to reduce and adjust the military installation protection zones to  the extent that military operations are not affected so as to contribute to protecting the  people’s property rights and the development of local communities.  **| Improving Systems Pertaining to Military Installation Protection Zones | The MND**  is continuously amending the laws pertaining to the utilization of land by the people along  with the removal and relaxing of military installation protection zones. The MND shortened  the period of consultation from 30 to 15 days in the case of construction of buildings that do  not exceed the height restriction within flight safety zones by revising the Directive on the  Management of Military Bases and Military Installation Protection Zones in 2013. The  MND also introduced a preliminary counseling system that provides information on  necessary documents, procedures, and acceptable height prior to consultation. It will  continue to seek improvements in the systems such as disclosing the height restriction  information within the flight safety zones on the Internet in order to prevent buildings  exceeding the height limit from being designed.  **| Resolving Problems Pertaining to Regulations through Civil, Government and**  **Military Cooperation | The MND held meetings with the local governments of**  Gyeonggi-do, Gangwon-do, etc. in April and May 2014 to streamline regulations pertaining  to military installations that are substantially affecting local residents. Through these  meetings, the MND has identified 70 tasks to carry out, including the expansion of housing  in military installation protection zones. To implement these tasks with a focus on actual  work sites, the MND operates a working-level consultative group for regulatory  improvement among the MND, local governments and military units. It will substantially  resolve issues related to regulations by collecting the opinions of local residents through a  thorough site investigation.  **| Adjusting the Ammunition Safety Distance and Relocating Ammunition Facilities |**  In the areas near ammunition facilities, the MND sets a minimum safety distance to protect  the lives and properties of local residents living nearby. It is inevitable that personal property  rights such as building extensions to existing buildings are partially limited to some extent  within the safety distance. Local residents are consistently demanding that the military  relocate ammunition facilities or reduce the safety distance. Accordingly, the MND carries  out a study on safety standards for ammunition and explosive materials in cooperation with  the Agency for Defense Development to protect the people’s property rights and utilize land  efficiently. Accordingly, in order to adjust the ammunition safety distance, the MND actively  strives to guarantee the people’s property rights by building underground ammunition storage",page,222,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43531,"facilities and optimizing the amount of ammunition to be stored.  **3. Relocation of Military Airbases and Noise Prevention Measures**   The Special Act on Military Airbase Relocation and Support was enacted in 2013 to  resolve public complaints about noise from military airbases and infringement of people’s  property rights due to limitations on development.  To enforce the Special Act, the MND established the Military Airbase Relocation Bureau  in 2014. The bureau reviews proposals on military airbase relocation suggested by local  governments by considering the efficiency of operation execution, degree of damage caused  by noise, funding method, etc.[3] The MND operates an advisory group and evaluation  committee consisting of experts from different fields under the leadership of the head of the  Military Airbase Relocation Bureau to evaluate the suggested proposals in an objective and  fair manner.  The MND operates a consultative group for conflict management which consists of  representatives from the MND, military, local governments, and local residents in order to  handle conflicts that occur during the implementation of relocation projects. The consultative  group will play a role in preventing potential conflicts between the military and locals to  facilitate the implementation of projects.  The MND pursues the enactment of the Military Airbase Noise Prevention and Affected  Areas Assistance Act to resolve noise issues in areas near airbases and shooting ranges. The  proposed act stipulates the establishment of a noise prevention committee, measurements of  noise levels, and support policies for the areas affected by noise after being designated and  proclaimed as an affected area.  Besides the act’s enactment, the MND will continue to make efforts to reduce noise from  military airbases and shooting ranges by installing noise prevention facilities, improving  flight procedures, altering flight routes, restricting night flights and shooting training, and  avoiding highly populated areas when making flights.  3 Military airbase relocation procedure: Suggestion of relocation (the head of the local government that is currently housing the military  airbase) → Review of the relocation suggestion (by the Defense Minister) → Selection of potential relocation sites → Deliberation on selection of potential relocation sites (by the relocation site selection committee) → Establishment and deliberation on support plan for areas close to the relocation site (by the relocation project support committee) → Announcement of relocation site selection → Resident vote and application to bid (the head of the local government of the potential relocation site) → Deliberation on selection of relocation site → Implementation of relocation and support works.",page,223,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43532,"**4. Eco-Friendly Military Management**  **| Expanding and Improving the Military’s Basic Environmental Facilities | The ROK**  military operates basic environmental facilities to prevent environmental contamination  generated by the military from damaging neighboring areas. It strengthens cooperation with  local governments so that domestic sewage can be treated in the local governments’ public  sewage treatment facilities.  The MND has installed bank dikes that block off oil leakage from oil storage facilities as  well as auto oil leakage detection systems to manage the soil environment. It also regularly  conducts tests on the level of contamination around the areas adjacent to the facilities. The  MND carries out soil environment assessments prior to the relocation and shutdown of  military units and takes necessary measures according to the assessment results.  **| Environmental Purification Activities for Returned USFK Bases | The MND carries**  out thorough environmental inspections of returned USFK bases to identify possible soil  pollution. If soil pollution is detected, it deals with the case according to domestic environ­  mental laws. A total of 51 USFK bases have been returned as of September 2014. For 17  returned bases that exceeded the domestic environmental pollution limit, the MND  completed pollution purification projects and eased concerns over soil pollution in the  returned USFK bases by disclosing the purification process to local residents, civic groups  and the media and giving on-site explanations. The MND will implement pollution purifi­  cation projects for the USFK bases that are scheduled to be returned after the construction of  a USFK base in Pyeongtaek is completed if their pollution levels exceed the domestic  environmental pollution standard.  **| Improving Working Conditions for Service Members and Establishing Measures to**  **Reduce Harmful Substances | The MND improves the environment of the facilities**  where service members live in order to prevent them from being exposed to harmful  substances. A 2013 investigation result of radon (Rn) concentrations in military barracks  showed that 498 out of 3,357 investigation points were over the acceptable level of 148 Bq/㎥.  The MND plans to improve those barracks that exceeded the standard by 2016. It is also  investigating approximately 2,100 barracks which were not included in the previous investi­  gation.  The MND also improves the environment to protect the health of indoor shooting range  operators. It plans to complete an improvement project for 35 shooting ranges that exceeded  0.05 mg/㎥, the lead concentration limit in the air, in the 2014 survey by 2015 and apply a  new facility standard for newly established ranges starting from 2016.",page,224,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43533,"**Section 2 Enhancement of Benefits for** **War Veterans and Service Members Killed** **in Action**  The MND demonstrates the nation’s strong will to carry out the responsibility for “taking care of those who  have sacrificed themselves for the nation until the end” through patriots and veterans affairs projects,  including the Korean War remains recovery project. For this, the MND enhances the benefits for war veter­  ans and improves compensation systems to make sure that those who died or were disabled while  conducting their official duties are properly rewarded.   **1. Recovery of Korean War Remains**  The MND founded the MND Agency for KIA  Recovery and Identification (MAKRI) in January 2007  and operates it as a special agency for the recovery of war  remains. Currently, there are approximately 200  personnel working in five divisions, which include  planning, investigation, recovery, identification, and  support, and eight recovery teams.  To accelerate the recovery of Korean War remains, the  MND reinforced the investigation and identification staff  by adding four professional exploration staff members  and an identification staff member in 2013 and another  Recovery and collection of war remains  investigation staff member in 2014 while adopting three  types of identification equipment, including full-body X-ray scanners.   Promotional video for recovery of Korean War remains   Promotional video for the verification of participation in war",page,225,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43534,"As a result of such efforts, the MND has recovered a total of 9,354 sets of remains as of  September 2014 and has taken DNA samples from 28,502 bereaved family members. The  personal identifications of 91 war KIAs have additionally been confirmed. To find more  remains while war veterans and bereaved families are alive, the MND has established an  intensive recovery system at the corps level based on the basic survey results of the locations  of remains. The remains recovery project has been actively implemented through close  cooperation between the corps and local governments.  **Chart 9-3. Remains Recovery Status by Year**  As of September 2014  **Total** **Friendly forces** **Enemy forces**  **1443**  **1387**  **1278**  1331 1301  **1042**  1139  **837** 992  **731**  **599**  **534** 673 666  **345** 531  33411 **21120220299** **2261651656161** **1701181185252** **1731381383535** **2031411416262** **175929283** 156378 164 139 112 86 50 65 68   2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014  **Chart 9-4. Status of DNA Sampling from Bereaved Family Members and Identification Confirmation of Korean**  **War KIAs**  As of September 2014, Unit: Persons, bodies  |Category|Total|2000- 2006|2007|2008|2009|2010|2011|2012|2013|2014| |---|---|---|---|---|---|---|---|---|---|---| |DNA Sampling|28,502|1,923|1,455|2,282|4,524|3,388|4,252|4,765|4,005|1,908| |Identification Confirmation|91|22|9|13|10|6|8|11|5|7|    Since 2008, the MAKRI and the Joint POW/MIA Accounting Command (JPAC) have  analyzed remains in detail by conducting joint identification activities twice a year. Through  this effort, they established scientific grounds for calculation criteria for the number of  remains and the target number for recovery. In particular, in 2014, MAKRI received interna­  tional recognition for its professionalism by applying stable isotope analysis[1] in identifying  the nationality of unidentified war remains.  1 A technique to determine the geographic origin (Korea or North America) of remains by analyzing bone structures in the body (body  bones, teeth) which are formed differently according to lifestyles and eating habits.",page,226,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43535,"Despite its short 10-year history, the remains recovery project has shown rapid  development, and its experience and techniques have reached a level that is globally  recognized. Recently, the ROK military supported the recovery and identification of those  missing during the Libyan Revolution upon the Libyan government’s request.[2]  The MND will strive to implement the nation’s unlimited responsibility by reinforcing  professionals for the MAKRI and further developing remains recovery technologies.  **2. Reinforcing Benefits and Uplifting Honor for War Veterans**   The MND makes efforts to reinforce the privileges of Korean War veterans for their  sacrifice and dedication while uplifting their honor.  The MND is registering non-military personnel who took part in the Korean War as  meritorious individuals through the “deliberation committee for verification of participation  in war.” The MND supports these individuals by providing various benefits such as an  honorary allowance for participating in the war, a support fund from local governments,  placement of meritorious individuals and their spouses in the national cemetery, reduced  medical costs at veterans’ hospitals, and special allocation of national housing.  The MND has implemented various activities such as improving facilities in the Seoul  National Cemetery so that it is more public friendly, and invigorating training programs  designed to promote patriotism.  I n 2014, i n celebrat ion of t he 60 [t h]  anniversary of the Korean War, the MND  selected the “Incheon Landing Operations,”  “Battle of the Nakdonggang River District”  and “Battle of the Chuncheon District” as the  th ree major victor y com memoration  ceremonies. At these victory commemoration  ceremonies, equipment exhibitions, experience  Incheon Landing Operations victory commemoration  programs, battle reenactment events, etc. were ceremony (September 2014)  provided to raise the spirit of victory for the  public and uplift the sense of honor and pride for war veterans.  As described above, the MND will continue to raise the patriotism of the people and  inherit the sacrifices and contributions that the war veterans have made by developing  2 A support team for the identification of missing persons in Libya, consisting of seven MAKRI personnel, was deployed to Libya (from  July 2, 2012 to July 28, 2014).",page,227,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43536,"policies to improve respectful treatment and honor for war veterans and holding various  commemoration events.  **3. Strengthening the Nation’s Responsibility towards the Deceased and Dis­** **abled Service Members**  The MND improves its compensation systems to provide appropriate compensation for  those who died or were disabled while executing their official duties.  Until recently, disability compensation was provided for those rated Grade 1 to Grade 7  with mental or physical disabilities. However, the scope of beneficiaries was expanded to  Grade 9 by amending the Enforcement Decree of the Military Pension Act in 2013, which in  turn improved the fairness of the compensation systems. With this, service members who  retire from the military with Grade 8 to 9 mental or physical disabilities that were incurred  during the execution of official duties are also entitled to receive compensation for their  disabilities.  To strengthen compensation for self-inflicted deaths, in 2012, the MND has revised the  Instructions for Distinguished Service Casualty Process so that self-inflicted deaths can also  be recognized as those who died in the line of duty if the deaths were related to official  duties. In addition, reexamination can be conducted if the cause of death is recommended to  be death while on duty by other government agencies such as the Anti-Corruption & Civil  Rights Commission and the National Human Rights Commission of Korea. From October  2014, the MND has established a reexamination committee which was previously operated in  the Army, Navy and Air Force, and more than half of the members of the committee are  composed of civilians such as experts on human rights, lawyers, and forensic science  specialists. It also improves compensation systems for those who died in the military in line  with society’s elevated awareness of human rights such as easing the standard for acknowl­  edging self-inflicted deaths as those who died in the line of duty by considering the Supreme  Court’s decision regarding the correlation between self-inflicted death and official duties.  The MND will continue to improve the related systems to strengthen the nation’s responsi­  bilities towards service members who sacrificed themselves for the country.",page,228,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43537,"**Section 3 Development of the Public** **Disaster and Safety Support System**  The ROK military, as the armed forces of the people, actively strives to protect the lives and property of  the public in the case of national disasters. To this end, it refines its response manuals to ensure that  disasters are managed in a systematic manner throughout the whole process of disaster prevention,  preparation, response and restoration. Furthermore, the ROK military reinforces the disaster readiness  posture by conducting exercises and education.   **1. Establishment of the Public Disaster Support System**  **| Civil-Government-Military Cooperation System to Prepare for Disasters | The ROK**  military establishes a disaster support system for the people in cooperation with disaster  management agencies such as the Ministry of Public Safety and Security (MPSS) and the  Ministry of Land, Infrastructure and Transport (MOLIT), and local governments.  First, the ROK military refines the “crisis response action manual by disaster type” in  cooperation with disaster management agencies. It develops crisis response capabilities by  actively participating in the Safe Korea Exercise (SKX) held by the MPSS, applying the  manual to actual exercises, and updating the manual based on the lessons learned.  Second, the ROK military maintains a crisis readiness posture to respond to possible  disasters by operating more than 400 disaster status control centers in each unit of the Army,  Navy and Air Force. When local governments or local fire stations request support from  associated local military units, they take action in a timely and appropriate manner according  to the discretion of the unit commanders. The MND controls and supervises the overall  process of support.  Third, the ROK military strengthens disaster response training for personnel carrying out  disaster-related duties. As the types of disasters are currently becoming more diversified and  complex, a high level of professionalism in disaster response is required. Accordingly, the  MND carries out professional training for personnel carrying out disaster-related duties in  the Army, Navy and Air Force every April.",page,229,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43538,"Fourth, the ROK military trains and manages military functional specialists who can be  utilized when those working in major national infrastructures commit illegal acts to  minimize any limitation in providing adequate public services to the people. The  management status of the military functional specialists is shown in Chart 9-5.  **Chart 9-5. Management Status of the Military Functional Specialists**  As of September 2014  |Category|Total|Railroad and Electric Motor Cars|Power Generation|Gas|Cargo Transportation| |---|---|---|---|---|---| |Persons|2,848|1,175|546|320|807|    **| Emergency Rescue and Disaster**  **Restoration Support | The MND is the**  emergency rescue and relief support agency  designated by the Framework Act on the  Management of Disasters and Safety, and it  conducts emergency rescue and relief support  missions when large-scale accidents involving  human casualties occur.  Support for civilians related to avian influenza (January 2014)  For the last five years, the support provided  by the ROK military towards the civilian  sector for disaster damage restoration has  amounted to approximately 340,000 troops  and 7,400 pieces of equipment on a yearly  basis. Key examples of disaster damage  restoration support provided to the public are  as follows.  When the Korean Railway Workers’ Union Support for civilians related to flood damage (July 2013)  (KRWU) held an illegal strike for 29 days  from December 6, 2013 to January 3, 2014,  which resulted in problems in the operation of  electric rail cars in the Greater Seoul  Metropolitan Area (GSMA), the MND  immediately deployed military functional  specialists as engine drivers and crews for the  electric rail cars (approximately 9,000  Snowfall damage restoration support in the eastern coast area  man-days) and minimized the damage to the (February 2014)",page,230,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43539,"public.  In January 2014, avian influenza (AI) which  originated in Gochang, Jeollabuk-do swept the  entire country, causing much damage to  farming households. The ROK military  deployed approximately 59,000 troops and 200  pieces of equipment to actively support the  slaughter of the infected livestock, operation of  temporary control posts, quarantine activities,  _Sewol ferry incident rescue support (April 2014)_  etc.  In February 2014, record snowfall left some of the residents of the eastern coast area  isolated, causing serious damages. The ROK military urgently deployed a total of approxi­  mately 120,000 troops and 2,000 pieces of equipment and swiftly implemented snow removal  operations while providing medical support for residents in isolated areas, making  passageways and supplying daily necessities.  In April 2014, when the Sewol ferry incident occurred, the ROK military deployed troops,  including the Ship Salvage Unit (SSU), and equipment, including vessels and aircraft, and  actively supported after-accident activities in close cooperation with the related organi­  zations.  The status of disaster damage restoration support provided for the last five years is shown  in Chart 9-6.  The MND will make efforts to protect the lives and property of the people by deploying  troops and equipment in a swift and active manner when a national-level disaster occurs.  **Chart 9-6. Status of National Disaster Damage Restoration Support**  |Category|Support|Col3|Restoration Status|Col5|Col6|Col7|Col8|Col9| |---|---|---|---|---|---|---|---|---| ||Troops (1,000)|Equipment (No.)|Lives Saved (No.)|Households Cleaned up (No.)|Farmland (ha)|Roads and Embankments (km)|Greenhouses and Sheds (No.)|Key Activities| |2009|59|1,748|6|260|72|18|537|• H1N1 influenza quarantine support • Water supply for drought areas| |2010|319|5,500|25|1,985|100|109|3,159|• Heavy snowfall damage restoration • ‌Foot-and-mouth disease and AI quarantine support • ‌Typhoon (Kompasu) and torrential rainfall damage restoration| |2011|616|12,010|-|2,195|147|62|3,250|• Heavy snowfall damage restoration • ‌Foot-and-mouth disease and AI quarantine support • ‌Typhoon (Muifa) and torrential rainfall damage restoration|",page,231,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43540,"|2012|219|6,660|-|3,425|31|43|2,623|• Heavy snowfall damage restoration • ‌Typhoon (Bolaven) and torrential rainfall damage restoration • KCTWU strike| |---|---|---|---|---|---|---|---|---| |2013|67|581|-|265|85|74|84|• Heavy snowfall damage restoration • ‌Typhoon (Danas) and torrential rainfall damage restoration • KRWU strike| |September 2014|518|12,258|151|362|10|426|175|• AI quarantine support • ‌Typhoon (Nakri) and torrential rainfall damage restoration • ‌Rescue activities for the Sewol ferry incident| |Total|1,798|38,757|182|8,492|445|732|9,828||   **2. Establishing Overseas Disaster Relief Support System and Strengthening** **Cooperation**  Major disasters in several overseas countries recently have caused so much damage that  one country alone cannot bear the burden, requiring the international community to provide  humanitarian assistance collectively.  The ROK government plays a role as a member of the international community as seen by  the enactment of the Overseas Emergency Relief Act in 2007 to provide emergency relief aid  to foreign countries. The ROK military established the “military transport aircraft mission  support system for overseas emergency relief” in May 2010 so that it can provide support  within 48 hours if a disaster occurs in any of the 15 Asian countries. To this end, the ROK  military has organized the Korea Disaster Relief Team (KDRT) and carries out response  training and transport aircraft capacity verification exercises annually.  In July 2012, the ROK military verified its overseas transport capabilities and, in March  2013, it conducted response training in preparation for the third ASEAN Regional Forum  Disaster Relief Exercise (ARF DiREx). In May 2013, in the third exercise co-hosted by the  ROK and Thailand, the largest number of personnel ever participated, including approxi­  mately 1,800 personnel from 27 countries and around 240 disaster relief personnel from the  ROK. The ROK Army’s specialized disaster relief unit and the Navy’s Ship Salvage Unit (SSU) have successfully executed search and rescue operations in cooperation with other  participating countries, including the United States and Australia, which enhanced the ROK  military’s disaster relief capabilities through humanitarian assistance.  In November 2013, when Typhoon Haiyan hit the Philippines, the ROK military swiftly  transported the KDRT and supplies by using transport aircraft. It also airlifted disaster relief  goods to the disaster-stricken areas in the Philippines and transported local people and",page,232,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43541,"Korean residents in the Philippines to safe places, which immensely contributed to elevating  the nation’s status.  The status of overseas disaster relief support during the last 10 years is shown in Chart 9-7.  **Chart 9-7. Status of Overseas Disaster Relief Support**  |Date|Country / Type of Disaster|Support in Detail| |---|---|---| |December 2004|South Asia / Tsunami|• ‌One transport aircraft (C-130): 5.2 tons of relief supplies, including medicine • ‌Two vessels (LST): 108 tons of relief supplies, including 16 excavators| |March 2006|The Philippines / Landslide on Leyte Island|• One transport aircraft (C-130) • 7.5 tons of relief supplies| |June 2006|Indonesia / Earthquake|• One transport aircraft (C-130) • Seven tons of relief supplies, including clothing and food| |May 2008|China / Major Earthquake|• Three transport aircraft (C-130) • 26 tons of relief supplies, including military tents| |November 2009|Cambodia / Typhoon|• One transport aircraft (C-130) • Seven tons of relief supplies, including daily necessities| |January 2010|Haiti / Earthquake|• One rescuer from the Air Force (medical support)| |March 2010|Chile / Earthquake|• 136 military tents| |March 2011|East Japan / Earthquake, Tsunami|• ‌10 transport aircraft (C-130) (four times in total) * Transported 102 rescue personnel • 58.8 tons of relief supplies| |October 2011|Turkey / Earthquake|• 100 military tents| |November 2013|The Philippines / Typhoon|• ‌Nine transport aircraft (C-130) (four times in total) * Transported 2,022 personnel, including a rescue team • 329 tons of relief supplies|",page,233,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43542,"**Section 4 Improvement of the Military** **Service System and Military Administration**  The MND improves the military service system and military administration to strengthen the military’s  combat capabilities and create an environment where military duty is fulfilled in a fair manner. To improve  fairness and efficiency in carrying out military service duties, the MND develops military service systems  such as a recruiting system and switchover service and alternative service systems. It also continuously  refines its military administration procedures by carrying out various initiatives such as establishing  measures to prevent the evasion of military duties and establishing a thorough checkup system for  conscription.  **1. Development of the Military Service System**  **| Reducing the Military Service Period for Enlisted Service Members | The MND**  implements the “reduction of the military service period for enlisted service members” as  one of the national goals to alleviate the burden of military duties on the people. However,  various prerequisites need to be satisfied such as improving security circumstances,  establishing measures to prevent the proficiency degradation of enlisted service members,  and acquiring the appropriate defense budget to increase the number of non-commissioned  officers and improve incentives for officers and non-commissioned officers. The MND will  review the issue of reducing the military service period for enlisted service members in the  mid and long term by considering the fulfillment of these conditions.  **Chart 9-8. Changes in Military Service Period for Enlisted Service Members**  Unit: Months  |Year|1953|1959|1962|1968|1977|1979|1984|1990|1993|1994|2003|2004|2008|2011| |---|---|---|---|---|---|---|---|---|---|---|---|---|---|---| |Army and Marine Corps|36|33|30|36|33|33|30|30|26|26|24|24|18|21| |Navy|36|36|36|39|39|35|35|32|30|28|26|26|20|23| |Air Force|36|36|36|39|39|35|35|35|30|30|28|27|21|24|    **| Improving the Recruiting System | The MND has implemented a “salaried volunteer**",page,234,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43543,"servicemen system” since January 2008 to prevent the weakening of the military’s combat  capabilities due to a lack of skilled service members, which is a result of the reduced military  service period for enlisted service members.  Salaried volunteer servicemen are classified into two categories, as shown in Chart 9-9.  Combat and technically proficient soldiers (Type I) are selected from the regular troops with  a high proficiency level, and they serve as staff sergeants for six to 18 months according to  their wish after their mandatory service as a regular service member is completed. Advanced  equipment operators (Type II) are selected from the civilian pool prior to enlistment, and  these troops serve for three years from the day of enlistment. They serve as regular troops  during their mandatory service period, but upon completion of this period, they serve the  remainder of the three years as staff sergeants.  **Chart 9-9. Status of Salaried Volunteer Servicemen System by Type**  |Category|Selected by|Service Period|Service Area|Payment*| |---|---|---|---|---| |Combat and technically proficient soldiers (Type I)|Army, Navy and Air Force|6-18 months|Combat and technically proficient positions|Approx. 1.35 million won per month| |Advanced equipment operators (Type II)|Military Manpower Administration|3 years|Advanced equipment operating positions|Approx. 1.95 million won per month|   *[ Based on the third-class salary for staff sergeants in 2014]  Due to the lack of applicants for the advanced equipment operator category, mainly caused  by the relatively long service period, the MND expands the eligible application pool to active  service members. It continues to make efforts to improve working conditions by gradually  increasing the short-term staff sergeant promotion rate for salaried volunteer servicemen  whose experience and qualities are sufficiently verified and pursuing the provision of  overtime allowances.  From 2014, the MND has implemented the “tailored specialist system”[1] to expand opportu­  nities to serve as technical specialists for military service candidates with educational  backgrounds of a high school education or less who rarely serve as technical specialists. The  tailored specialist system will be test-operated in the Army for two years from 2014 and  expanded to the Navy and Air Force in the future.   1 This is a recruitment system especially for military service candidates with educational backgrounds  of a high school education or less. In this system, selected service members can receive the technical training that fits their aptitude, fulfill their military duty as technical specialists and easily join society later, such as by getting a job.   Tailored specialist system  promotional video",page,235,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43544,"**| Improving the Switchover Service and Alternative Service Systems | The**  switchover service[2] and alternative service[3] systems currently in force will be maintained at  the current level until 2015. Starting from 2016, the MND will improve the systems by  considering the future security environment and the military manpower supply prospect that  takes into account the low birth rate and population ageing.  To set up the right concept for a social service system, the title of “public service  personnel” was changed to “social service personnel” in 2013. The social service personnel  are first deployed in social service areas such as social welfare, health and medical treatment  rather than in administrative support areas. The MND continuously improves the system by  deploying more field guidance personnel and strengthening counseling service to solve  difficult situations for social service personnel and get them to focus better on the areas  concerned.  Meanwhile, for skilled industrial personnel, the MND stably provides the tailored  manpower required for work sites by deploying vocational high school and meister high  school graduates. Technical research personnel are no longer assigned to large enterprises,  but to small and medium-sized companies, which is contributing to the easing of manpower  shortfalls in the industrial sector.  **| Expanding Support of National Health Insurance from Government Funding |**  Questions on the equitable treatment of military service members have been raised since  full-time reservists[4] and social service personnel have to pay their national health insurance  premiums out of pocket despite the fact that they get paid the same amount as active service  members and are also completing their military services.  To resolve the issue, the MND established legal grounds to support insurance premiums  for full-time reservists and social service personnel through government funding in 2013,  which came into effect in 2014, and enabled these service members who are not allowed to  do economic activities to complete their duties stably.  2 This system allows military service members to serve as enlisted police, enlisted maritime police, or enlisted firefighters instead of  active duty service members.  3 The purpose of this system is to efficiently utilize those excess military service members who are remaining after all active duty  positions are filled to carry out activities for the public good equivalent to active duty service.  4 This refers to persons who enlist as active duty service members, complete basic military training and are assigned as reservists. They  execute homeland defense duties and related support missions.",page,236,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
