...1,doc_text,doc_type,doc_number,doc_name,year,country,cow_code,cow_alpha
24912,"The NPR presents five key objectives based on awareness of this security environment:  (1)  preventing nuclear proliferation and nuclear terrorism; (2) reducing the role of U.S. nuclear weapons; (3) maintaining strategic deterrence and stability at reduced nuclear force lev  els; (4)  strengthening regional deterrence and reassuring U.S. allies and partners; and (5) sustaining a safe, secure, and effective nuclear arsenal.  In J une 2013, U. S. President Ob ama delivere d a speec h on the reduc tion of nuclear weap ons in  Berlin, which was then followed by the release of the Report on Nuclear Employment Strategy by the Department of Defense on the same day. The report revealed U.S. intentions to negotiate with Russia to pursue up to a one  -   third reduction in deployed strategic nuclear weapons. See ▶  Part I, Chapter 2, Section 2-1 (Nuclear Weapons)  4 FY 2015 Budg et  As the budget deficit of the U.S. Government is deepening in recent years, the Budget Control Act enacted in August 2011 established a deep cut in government spending by FY2021. In  January 2012, the DoD announced that the reduction in defense spending in light of the act will amount to about 487 billion dollars over the 10 years from FY2012 to FY2021 (about 259 billion dollars over the five years from FY2013 to FY2017).  The Bipartisan Budget Act by the Democratic and Republican parties which passed in December 2013 mitigated the sequestration  caps for  FY2014 and FY2015. The FY2015 budget request that was announced following the Act  includes 495.6 billion dollars  their mi  to fund bas e defen se p rograms. Fo r Overseas Contingen cy  Operations, the budget includes 58.6 billion dollars, an amount that is 20.9  billion dollars less  than the amount in the FY2014 budget request, reflecting the plan to withdraw troops from Afghanistan. The key principles of the defense budget are as follows: (1) Seek a balanced force; (2) Prepare for prolonged readiness challenges including uncertain fiscal outlook; (3) Continue to focus on institutional reform; and (4) Pursue compensation changes. Major decisions include a reduction of end strength of active Army from the current 520,000 down to 440,000  -  450,000  personnel, maintaini  ng 1 1 aircraft carr iers of th e Nav y, a comm itment to t he F  -  35 development and procurement program, and retirement of all A  -   10 tactical f ighte rs a nd U -   2 re connaissan ce aircraft. In relation to these decisions, the 2014 QDR states that while the forces will  become  smaller, it will become more modern as well, with readiness improving. However, unless the",page,407,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24913,"sequestration will happen again from FY2016. The 2014 QDR states that concerning the risks for the U.S. Forces posed by shifts in the security environment, the Department can manage these risks under the President’s FY2015 Budget plan, but the risks would grow significantly if  sequester -   level cuts return in FY2016  d. Utilization of Personnel including Reserve Staff. Atte  nti on wil l b e paid t o future tre nds i n sequestra tio n  of government spending including defense spending.  See -  Fig. I  -  1 - 1 1 (The Impact of Mandatory Reduction of Government Expenditure on Defense Budget); Fig. I 1  -   1 -  2 (Shifts in the U.S. Defense Budget)  2  Military Posture  1 General Situation  In regard to strategic offensive weapons including nuclear force, the U.S. is moving ahead with  its reduction based on a new Strategic Arms Reduction Treaty that came into force in February  2011. In April 2014, it annou  nced that its deployed strategic warheads  (5) Defense Product stood at 1,585, while  its depl oyed delivery p la tforms st ood a t 778  production and technology base as a whole.. The U.S. is studying the concept of a Conven tiona l Prompt Global S trike (CP GS), as an effort contributing to the nation’s new ability  to reduce  relianc e on n uclear weapon s  equipment developed by the MOD/.  In regard to Missile Defense (MD), the U.S. announced the Ballistic Missile Defense Review  (BMDR) in February 2010. On homeland defense, the review noted that the U.S. would use  ground-based interceptors to respond to ICBMs from North Korea and Iran, and that in regard",page,408,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24914,"The operation of the U.S. Forces is not controlled by the individual branches of the broader armed forces, rather it is operated under the leadership of the Unified Combatant Commands,  comprising lead ers from multiple branches of the armed forces. The Unified Combatant Commands consist of three commands w ith f unctional respons ibi lities and si x commands with  regional responsibilities.  the MOD will develop a system that allows for reconsideration, including review of  The U.S. maritime forces consist of about 1,030 vessels (including about 70 submarines) totaling about 6.10 million tons. The 6th Fleet is deployed in the East Atlantic Ocean, the Mediterranean Sea and Africa; the 5th Fleet in the Persian Gulf, Red Sea and northwest Indian Ocean; the 3rd Fleet in the eastern Pacific; the 4th Fleet in South America and the Caribbean  Sea; and the 7th Fleet in the western Pacific  and Indian Ocean.  she U.S. ai r forces con sist of ro ugh ly 3,5 00 comba t aircraft a cro ss the Air F orce, Navy, and Marine Corps. In addition to carrier based aircraft deployed at sea, part of the tactical air force  is forward -  deployed in Germany, the United Kingdom, Japan and the ROK.  See -  Fig. I  -  1 -   1  -   3 (Structure of the Unified Combatant Command) to As c yber  -  related units, Army Cyber Command (ARCYBER), Fleet Cyber Command (FLTCYBERCOM), 24th Air Force/Air Force Cyber Command (AFCYBER), and Marine Corps Forces Cyber Command (MARF  ORCYBER) have been newly formed. generation fighter aircraft  including the possibility of international joint development of an aircraft to replace the F-2  when it is time to retire it. Based on the findings, the MOD will take necessary measures. In an  effort to improve ISR capability, the MOD will promote development of SIGINT aircraft as well  as research on new fixed air defense radar, and sonars with higher detecting capabilities through  simultaneous use of multiple sonars. In addition, the MOD will conduct research on unmanned  equipment available for flexible operations in case of various contingencies including  large-scale natural disasters, and promote R&D to improve existing equipment.  The MOD will set a vision of future equipment which shows a direction of medium-and  long-term R&D for each major equipment, in order to systematically conduct advanced research  from medium and long term perspectives. The MOD will also make an effort to actively utilize  civilian technologies applicable to defense needs (dual-use technologies) by such means as  enhancement of coordination with universities and research institutions, while strengthening the",page,409,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24915,"2 Current Mi litary Post ure in t he Asia -   Pacific Region  The United States, which is a Pacific nation, continues to play an important role in ensuring the  peace and stability of the Asia-Pacific re gion by deploying the Pacific Command, a joint  command consisting of the Army, Navy, Air Force, and Marine Corps. The Pacific Command is  a command with regional responsibilities and is responsible for the largest geographical area. she U.S. Forces statione  d in the ROK and Japan f all und er t he c ontro l o f the Pac ific Co mman d.  Furthermore, in order to broaden the perspective of the U.S. Forces and promote better understanding of the U.S. Forces from allies, the Pacific Command headquarters accept  personnel fro  m allies in the region. Under this scheme, personnel from Canada and Australia are currently serving in the Pacific Command as deputy director level  -   officials.  The Pacific Command consists of the U.S. Army Pacific, U.S. Pacific Fleet, U.S. Marine Forces  P acific, and U.S. Pacific Air Forces, which are all headquartered in Hawaii  .  The U.S. Army Pacific (USARPAC) is composed of two divisions and deploys such forces as the 25th Infantry Division in Hawaii and the 2nd Infantry Division and 19th Sustainment  Co  mmand in the ROK, in addition to about 2,300 personnel in Japan, including the I Corps (Forward) headquarters and the headquarters, U.S. Army JapanBoosting Communication Capabilities.  The U. S. Paci fic Fl eet consis ts of th e S eventh F leet, which is responsi ble for th e western Pacific  and th  e Indian Ocean, and the Third Fleet, responsible for the East Pacific and Bering Sea. The U.S. Pacific in total controls about 180 vessels. The Seventh Fleet is centered on a carrier strike  group with main stationing locations in Japan and Guam. Their miss  ion is to defend territorial lands, people and sea lines of communication and the critical national interests of the U.S. and its allies. The fleet consists of aircraft carriers, amphibious ships and the Aegis combat system.  The U.S. Pacific Maritime Corp  s deploys one Marine Expeditionary Force each in the U.S.  mainland and Japan. Of this force, about 16,000 personnel are in the 3rd Marine Division and the 1st Marine Aircraft Wing, which are equipped with F/A- 18 fighters and other aircraft and are",page,410,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24916,"The U.S. Paci fic Air Force de ploy s three air forces, o f which three ai r wings (equipped with  F  -  16 fighters C 130 transp ort aircrafts) are deployed in the 5th Air Force stationed in Japan, and two air wings (equipped with F 16 fighters) in the 7th Air Force stationed in the ROK. See  -   Fig. I  -   1  -1 -   4  **6 Measures for the Strengthening the JapanU.S. Forces Deployment Status and the Recent Trend of the U.S. Forces in the Asia-** **Pacific**  Region -   and to ensure Japan’s national security, Japan will continue the revision of and revise the  Guidelines for Japan-U.S. Defense Cooperation. Meanwhile, Japan will expand bilateral  training and exercises, joint ISR activities and the joint/shared use of facilities and areas by the  SDF and the U.S. forces. In addition, Japan will further deepen various Japan-U.S. operational  cooperation and policy coordination in areas such as BMD, bilateral planning, and bilateral  Extended Deterrence Dialogue.  Japan will also strengthen cooperation not only in the fields of counter-piracy, capacity building  assistance, HA/DR, peacekeeping and counter-terrorism, but also in maritime affairs, outer  space and cyberspace. Furthermore, Japan will strengthen and expand Japan-U.S. cooperative  relationship over a broad range of fields, including intelligence cooperation and information  security, and defense equipment and technology cooperation.  From the perspective of making the stationing of the U.S. Forces in Japan more smooth and  effective, Japan will steadily ensure the Host Nation Support (HNS).  **7 Quantities of Major Procurement**  The appendix shows details of the quantities of major procurement described in Section 5. Japan  will aim to develop the defense forces described in the Annex Table of the new NDPG  over10-year time frame.  _See_ `▶ Fig. II-5-1-6 (Annex from the New Medium Term Defense Program)`  **8 Expenditures**",page,411,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24917,"The expenditures required to implement the defense force developments described in this  program amount to approximately ¥24,670 billion in FY2013 prices. For the duration of this  program, in harmony with other measures taken by the Government, approximately ¥700 billion  will be secured by means of further streamlining and rationalization through efforts such as  equipment procurement reform. The annual defense budgets for the implementation of this  program will be allocated within a limit of approximately ¥23,970 billion over the next five  years.  This program will be reviewed after three years as necessary, with consideration to such factors  at home and abroad as the international security environment, trends in technological standards  including information communication technology, and fiscal conditions.  **9 Other**  While maintaining the deterrence of U.S. Forces, Japan will steadily implement specific  measures including the realignment of the U.S. forces in Japan and SACO (Special Action  Committee on Okinawa) related programs to mitigate the impact on local communities,  including those in Okinawa.",page,412,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24918,"**Chapter 1 Defense Policies of Countries**  1 Security and Defense Policies  Despite its changing influence in relative terms, the United States remains the world's most powerful nation, and it is believed to consistently play a sign  if icant role in ens uring peac e and  stability throughout the world. In January 2012, the Obama administration released the new Defense Strategic GuidanceDefense Forces. Based on the understanding that the United States is at an inflection point due to factors both insid e and outside the country, that is, the U.S. Forces’ withdrawal from Iraq and Afghanistan after a decade of war and the demand for deep cuts in  government spending including defense spending under the government’s serious fiscal  situation, the guidance was  developed to review defense priorities and present a blueprint for the  Joint Force in 2020. In the new Defense Strategic Guidance, the Obama Administration  articulated a policy that would place the Asia- Pacific region at the focus of U.S. strategy, includ ing the security strategy (Rebalancing to the Asia Pacific Region). Furthermore, in March 2014 the Administration published the Quadrennial Defense Review (QDR), the second review since President Obama took office. The 2014 QDR builds on the 2012 Defense Strategic Guidance and embodies the priorities outlined in it, including rebalancing to the Asia  Pacific  **region, indicating that the Obama Administration continues to place an emphasis on the region.**  Meanwhile, as the growing budget deficits of the U.S. go  vernment in recent yea rs have call ed  for deep cuts in spending, in January 2012 the Department of Defense announced that the reduction in defense spending will amount to about 487 billion dollars over the 10 years from  FY2012 to FY2021  to defense planning from the standpoint of achieving total optimization in the buildup of  . In addition, the government budget sequestration  various frameworks, including existing committees within the Ministry of Defense, namely the  , including defense spending, was initiated in March 2013, bringing various impacts on the U.S. Forces including suspension of training, delayed deployment of aircraft carriers, and grounding of air squadrons. Although the Bipartisan Budget Act of the Democratic and Republican parties mitigated the sequestration spending cuts for FY2014 and FY2015, the QDR emphasizes that the risks to the  U.S. Forces would increase considerably if sequester- level cuts return in FY2016. Much  _See_ _The formal title of the document is “Sustaining U.S. Global Leadership: Priorities for 21st Century Defense.” 5 According to the document published by the DoD concerning the FY2013 budget request that was submitted to Congress in February 2012, “the amount of reduction” here means the difference between the total DoD base budget for 10 years estimated at the time of the FY2012 budget request (_  submitted to  1 / 1",page,413,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24919,"**Chapter 1 Defense Policies of Countries**  pability during FY2014, which serves as the first fiscal  1 Security and Defense Policies  Despite its changing influence in relative terms, the United States remains the world's most  powerful nation, and it is believed to consistently play a sign  ificant role in ensuring peace and stability throughout the world. In January 2012, the Obama administration released the new Defense Strategic Guidance er to  . Based on the understandin g that t he U nited States is a t an  inflection poin t due to fac to rs both ins id  e and outside the country, that is, the U.S. Forces’ withdrawal from Iraq and Afghanistan after a decade of war and the demand for deep cuts in government spending including defense spending under the government’s serious fiscal situation, the guidance was  developed to review defense priorities and present a blueprint for the Joint Force in 2020. In the new Defense Strategic Guidance, the Obama Administration articulated a policy that would place the Asia-Pacific region at the focus of U.S. strategy, includ  ing the security strategy (Rebalancing to the Asia-Pacific Region). Furthermore, in March 2014 the Administration published the Quadrennial Defense Review (QDR), the second review  since President Obama took office. The 2014 QDR builds on the 2012 Defense Strategic Guidance and embodies the priorities outlined in it, including rebalancing to the Asia  Pacific region, indicating that the Obama Administration continues to place an emphasis on the region.  Meanwhile, as the growing budget deficits of the U.S. government in recent years have called for deep cuts in spending, in January 2012 the Department of Defense announced that the reduction in defense spending will amount to about 487 billion dollars over the 10 years from  FY2012 to FY2021 . In addition, the g overnment budget sequestration  , including defense spending, was initiated in March 2013, bringing various impacts on the U.S. Forces including suspension of training, delayed deployment of aircraft carriers, and grounding of air squadrons. Although the Bi  partisan Budget Act of the Democratic and Republican parties mitigated the sequestration spending cuts for FY2014 and FY2015, the QDR emphasizes that the risks to the U.S. Forces would increase considerably if sequester-level cuts return in FY2016. Much  The formal title of the document is “Sustaining U.S. Global Leadership: Priorities for 21st Century Defense.”  According to the document published by the DoD concerning the FY2013 budget request that was  submitted to Congress in February 2012, “the amount of reduction” here means the difference between the total DoD base budget for 10 years estimated at the time of the FY2012 budget request (  _submitted to_ `Congress in February 2011) and the total DoD base budget for 10 years estimated at the time of the FY2013 budget request.` _- It has been pointed out that the mandatory cuts in defense expenditure resulting from the Budget Control Act will amount to about 500 billion dollars by the time of the budget for FY2021._ _-up of Defense Capabilities for FY 2014)_  1 / 1",page,414,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24920,"**Chapter 1 Defense Policies of Countries**  Defense-related expenditures include spending for maintaining and managing the SDF,  improving living conditions in the neighborhoods of defense facilities, and supporting U.S. forces  in Japan.  1 Security and Defense Policies  Despite its changing influence in relative terms, the United States remains the world's most  pow erful natio n, an d it is believed to consis tently play a si gn  ificant role in ensuring peace and  stability throughout the world. In January 2012, the Obama administration released the new  Defense Strategic Guidance  necessary expenses for SDF operations.  . Based on the understanding that the United States is at an  inflection point due to factors both insid  _e and outside the country, that is, the U.S. Forces’_ `withdrawal from Iraq and Afghanistan after a decade of war and the demand for deep cuts in government spending including defense spending under the government’s serious fiscal situation, the guidance was developed to review defense priorities and present a blueprint for the Joint Force in 2020. In the new Defense Strategic Guidance, the Obama Administration articulated a policy that would place the Asia-Pacific region at the focus of U.S. strategy,` _including the security strategy (Rebalancing to the Asia-Pacific Region). Furthermore, in March 2014 the Administration published the Quadrennial Defense Review (QDR), the second review since President Obama took office. The 2014 QDR builds on the 2012 Defense S_  _trategic_ _Guidance and embodies the priorities outlined in it, including rebalancing to the Asia-_ _Pacific_  region, indicating that the Obama Administration continues to place an emphasis on the region.  Meanwhile, as the growing budget deficits of the U.S. government in recent years have called for deep cuts in spending, in January 2012 the Department of Defense announced that the reduction in defense spending will amount to about 487 billion dollars over the 10 years from FY2012 to FY2021up of defense capabilities, some things span multiple years. In these cases, the fiscal year in . In addition, the g overnment budget sequestration ple, in the fiscal year that construction is completed or that  , including defense",page,415,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24921,"at  tention will be paid to how the mandatory sequestration cuts in defense spending will impact  _the U.S. defense strategies and security policies outlined in the QDR and other documents._ _1 Qua drennial Defense Review (QDR) In March 2014, the Department of Defense released the Quadrennial Defense Review (QDR). The QDR outlines policies concerning U.S. Forces' capabilities and composition in anticipation of the security environment of the next 20 years. The United States Code mandates that the Se cretary of Def en_ _se submits the QDR to the Congress every four years. The 2014 QDR builds on the 2 012 Defense Str ategi c Guidance and embodies the priorities outlined in it. (1) Understanding of Security The 2014 QDR states that the future international security environment remains uncertain and_  _complicated due to the shifting international balance of power; the greater interaction between states, non_  **-**  state enti ties and private cit izens; th e pr oliferation of tec hnology; a nd th e r apidly  accelerating spread of information. In  addressing this challenging environment, the QDR states  that the United States collaborates with allies and partners to accomplish a wide range of goals,  and leve rages the technol ogi cal a nd human cap ital strengths of the U. S. Forces.  `The QDR recognizes that the Asia -` _Pacific region is increasingly central to global commerce, politics and security. At the same time, the report points out that defense expenditure in the_  _region continues to rise and countries within the region continue to enhance their military and_  security capabilities, bringing greater risk that tensions arising from long  -  standing sovereign  disputes or claims to natural resources will spur disruptive competition or erupt into conflict. In particular, it notes that the rapid pace and comprehe nsive scope of China’s military modernization continues, combined with a relative lack of transparency and openness regarding both military capabilities and intentions. In relation to North Korea, the review says that its  long- range missile and weapons of mass destruction (WMD) programs, particularly its pursuit  of nuclear weapons in violation of international obligations, constitutes a significant threat to peace and stability on the Korean Peninsula and Northeast Asia and is a growing, direct threat to th e United States.  As for the Middle East, the report suggests that the sectarian divide is among the sources of trans -  national division, while competition for resources will worsen tensions and could escalate into broader conflicts, particularly in fragile  states. The report states that Iran remains a destabilizing actor that threatens security by defying international law and pursing capabilities",page,416,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24922,"weapons, its other d  -   and long  **-**  range  missiles and support to terrorists and insurgents, will continue to pose a threat to the security of  the Middle East and the U.S. allies and partners.   estabilizing activities including development of mid   Furthermore, it states that as coun tries in the Middle East and Africa undergo political and social change, terrorist groups seek to expand their influence, and internal strife in Syria has become a magnet for global jihad, bringing ongoing spillover effects including an influx of foreign f ighters and a flood of refugees into neighboring countries. In Africa, it mentions that terrorists,  criminal organizations and pirates exploit ungoverned and under- governed territory, causing potential for rapidly developing threats, particularly of terror  ist attacks in fragile states, that could pose acute challenges to U.S. interests.",page,417,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24923,"reinforcing, in order to embody priorities outlined in the 2012 Defense Stra  _tegic Guidance_ `including rebalancing toward the Asia- Pacific region and strong commitment to stability in Europe and the Middle East. (1) Protect the Homeland: Maintai n the capability to deter and defeat attacks on the United`  _States. Protection of the homeland includes assisting U.S. civil authorities in protecting U.S. airspace, shores, and borders, and in responding effectively to domestic disasters._  (2) Build sec urity globally: Continue a strong U.S. commitment to shaping world events in order to deter and prevent conflict and to assure the allies and partners of the shared security.  (3) Project power and win decisively: the U.S. Forces deter acts of aggression in one or more",page,418,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24924,"**Chapter 1 Defense Policies of Countries**  **1 Security and Defense Policies** **Despite its changing influence in relative terms, the United States remains the world's most powerful nation, and it is believed to consistently play a significant role in ensuring peace and**  **stability throughout the world. In January 2012, the Obama administration released the new Defense Strategic Guidance . Based on the understanding that the United States is at an inflection point due to factors both inside and outside the country, that is, the U.S. Forces’** **withdrawal from Iraq and Afghanistan after a decade of war and the demand for deep cuts in government spending including defense spending under the government’s serious fiscal situation, the guidance was**  developed to review defense priorities and present a blueprint for the Joint Force in 2020. In the new Defense Strategic Guidance, the Obama Administration articulated a policy that would place the Asia- Pacific region at the focus of U.S. strategy, including the security strategy (Rebalancing to the Asia  -  Pacific Region). Furthermore, in March 2014 the Administration published the Quadrennial Defense Review (QDR), the second review since President Obama took office. The 2014 QDR builds on the 2012 Defense S trategic Guidance and embodies the priorities outlined in it, including rebalancing to the Asia - Pacific region, in dicat ing that the Ob ama Ad minist ration continues to place an emphasis on the region.  Meanwhile, as the growing budget deficits of the U.S. go  vernment in recent years have called for deep cuts in spending, in January 2012 the Department of Defense announced that the reduction in defense spending will amount to about 487 billion dollars over the 10 years from eY2012 to FY2021 f Japan, and thereby both routinely  . In addit ion, the g  overnment budget sequestrationsu, including defense spending, was initiated in March 2013, bringing various impacts on the U.S. Forces including suspension of training, delayed deployment of aircraft carriers, and grounding of air squadrons.  Although the Bi partisan Budget Act of the Democratic and Republican parties mitigated the sequestration spending cuts for FY2014 and FY2015, the QDR emphasizes that the risks to the  U.S. Forces would increase considerably if sequester level cuts return in FY2016. Much  If a situation does arise, then responding efficiently and minimizing damage, by ensuring an  The formal title of the document is “Sustaining U.S. Global Leadership: Priorities for 21st Century Defense.” ely  According to the document published by the DoD concerning the FY2013 budget request that was subm itted to Congress in February 2012, “the amount of reduction” here means the difference between the total DoD base budget for 10 years estimated at the time of the FY2012 budget request (su bmitted to  Congress in February 2011) and the total DoD base budget for 10 years estimated at the time of the FY2013 budget request. and It has been pointed out that the mandatory cuts in defense expenditure resulting from the Budget Control Act will amount to about 500 billion dollars by the time of the budget for FY2021.  land, water and airspace.  **Section 1 Efficient Deterrence and Response**  This section will explain the seamless and agile response of the SDF to a variety of situations in  peacetime, including routinely conducted information gathering, warning and surveillance in  peacetime and incidents in the “gray-zone.”  Moreover, in addition to recent increase and intensification of activity in the surrounding waters  and airspace of the Senkaku Islands by China in recent years, and the missile launches, nuclear  tests and such actions by North Korea as well as concerns for large-scale natural disasters such  as the Nankai Trough Mega quake, the MOD and the SDF are engaged in serious study in order  to ensure an efficient response even in complex situations wherein various contingencies arise  1 See Part II, Chapter 4, Section 3, footnote 4 2 See Part II, Chapter 4, Section 3, footnote 2",page,419,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24925,"at tention will be paid to how the mandatory sequestration cuts in defense spending will impact the U.S. defense strategies and security policies outlined in the QDR and other documents.  **1 Quadrennial Defense Review (QDR) In March 2014, the Department of Def** **ense released the Quadrennial Defense Review (QDR).**  The QDR outlines policies concerning U.S. Forces' capabilities and composition in anticipation  of the security environment of the next 20 years. The United States Code mandates that the  Secretar y o f Defense submits the QDR to the Congress every four years. The 2014 QDR builds on the 2012 Defense Strategic Guidance and embodies the priorities outlined in it. (1 ) Understandi ng of Secur ity  she 2014 QDR states that the future international security environment remains uncertain and complicated due to the shifting international balance of power; the greater interaction between  states, non -  state entities and private citizens; the proliferation of technology; and the rapidly accelerating spread of information. In  addressing this challenging environment, the QDR states that the United States collaborates with allies and partners to accomplish a wide range of goals, and leverages the technological and human capital strengths of the U.S. Forces.  The QDR recognizes t hat the Asia - Pacific region is increasingly central to global commerce,  politics and security. At the same time, the report points out that defense expenditure in the region continues to rise and countries within the region continue to enhance their milita  ry and security capabilities, bringing greater risk that tensions arising from long standing sov ereign  disputes or claims to natural resources will spur disruptive competition or erupt into conflict. In particular, it notes that the rapid pace and comprehe  nsive scope of China’s military  modernization continues, combined with a relative lack of transparency and openness regarding both military capabilities and intentions. In relation to North Korea, the review says that its  long  -  rang e miss ile and weapons of mass destruction (WMD) programs, particularly its pursuit of nucl ear we apons i n violati on of inter nati onal obli gations, cons titutes a significant threat to  peace and stability on the Korean Peninsula and Northeast Asia and is a growing, direct threat to th  e United States. As for the Middle East, the report suggests that the sectarian divide is among the sources of trans  -  national division, while competition for resources will worsen tensions and could escalate  into b road er c onflicts, pa rticularl y i n frag il e  states. The report states that Iran remains a  destabilizing actor t hat threatens sec urity by defying international law and pursing capabilities that wo uld allow it to devel op n uclear we apon s. Even as Iran pledges not to pursue nuclear  destroyers and aircraft as required. Thus, a state of readiness is maintained to enable a quick  response to situations in areas surrounding Japan.  _See_ `▶ Fig. III-1-1-1 (Conceptual Image of Warning and Surveillance of the Sea Areas and Airspace Surrounding`  _Japan)_  In 2013, for example, there were eight incidents of activity by Chinese Navy vessels involving  the passage through the southwestern region and four incidents of such activity were also  confirmed in waters south of Okinawa. Moreover, since the Japanese government’s acquisition  of the ownership of the Senkaku Islands in September 2012, Chinese governmental ships have  intermittently intruded into Japanese territorial waters. In recent years, activities by Chinese  Navy vessels or Chinese government ships are promptly being expanded and activated.",page,420,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24926,"weapons, its other d  estabilizing activities including development of mid  -   and long  -   range missiles and support to terrorists and insurgents, will continue to pose a threat to the security of  the Middle Ea st a nd the U.S. alli es an d partners.  _Furthermore, it states that as coun tries in the Middle East and Africa undergo political and social change, terrorist groups seek to expand their influence, and internal strife in Syria has become a magnet for global jihad, bringing ongoing spillover effects including an influx of foreign fighters and a flood of refugees into neighboring countries. In Africa, it mentions that terrorists, criminal organizations and pirates exploit ungoverned and under-governed territory, causing potential for rapidly developing threats, particularly of terrorist attacks in fragile states, that could pose acute challenges to U.S. interests._ _The report says that Europe remains the principal partner in promoting global security,_  _particularly in addressing challenges such as persistent unrest and violence in the Middle East_  and North Africa.  The QDR states that while the United States is willing to undertake security cooperation with  Russia, both in the bilateral context and in seeking solutions to regional challenges, Russia’s multi  -  dimensional defense moderniza  tion and ac tions th at violate the sove reignty of ne igh bor s  present risks and thus the United States will engage Russia to increase transparency and reduce  the ris k of m ilita ry miscalcul ation.  Concerning the global trends, the report refers to the emergenc  e of international partners with  _the capacity to play security roles in their respective regions, as well as international_ `cooperation and shared norms of behavior at unprecedented levels of global interconnectedness. At the same time it also states that t he spread and proliferation of technology offers new tools for state and non- state adversaries such as terrorists to pursue asymmetric approaches in the 21st` _century operational environment. Furthermore, the report states that in coming years, countries such as China will continues seeking to counter U.S. strengths using anti-_ _access and area-denial (A2/AD) approachesStatutory Provisions about the Use_  _and by employing other new cyber and space control technologies. It also says that elements such as cyberspace, space, sophisticated technology, WMD, terrorism and_  climate change poses additional challenges.  (2) Defense Strategy  The 2014 QDR emphasizes the following three pillars, which are interdependent and mutually 767 See Pa rt I Ove rvie w, Section 2, footnote 4 E-2C  airborne early warning aircraft. If any aircraft suspected of violating Japan’s territorial airspace  is detected, fighters and other aircraft scramble to approach them to confirm the situation and  monitor the aircraft as necessary. In the event that a territorial airspace violation does occur  responses such as warning to withdraw will be issued.  On December 13, 2012, a fixed-wing aircraft (Y-12) of the Chinese State Oceanic  Administration intruded into Japan’s territorial airspace in the vicinity of Uotsuri-jima in the  Senkaku Islands. The ASDF urgently scrambled fighters in response to these incidents.",page,421,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
