chunk_id,header,text,char_length,word_count,token_count,has_header,section_index,source_file,processed_date,section_depth
324,,"considerarse, por ejemplo, una ventaja. como desventajas, en cambio, podrian citarse la profundizacion de la asimetria entre la potencia predominante y las potencias medianas y pequenas, el riesgo de un uso unilateral y sin restricciones del poder por parre de aquella o, por el contrario, la posibilidad de que se derive hacia situaciones de monodependencia respecto de la misma. para nuestra region, el fin",408,64,130,False,9,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
325,,"de la guerra fria implico la eliminacion de la unica amenaza externa al conjunto del continente en que se fundaban los esquemas de cooperacion militar. en ausencia de ella, ciertos problemas internos de la region ( especialmente el narcotrafico, el terrorismo, las migraciones masivas y la degradacion del medio ambiente ) han pasado a considerarse como "" nuevas amenazas "". se trata de problemas propios de seguridad mas",421,68,130,False,9,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
326,,"que de defensa, y que tienen efectos diversos en los distintos paises continentales, segun los rasgos especificos de cada estado. de aqui que ellos no sean unanimemente percibidos como amenazas globales para la region, sino como amenazas solo para algunos paises [ 8 ]. en sintesis, el unipolarismo, la perdida relativa de la importancia estrategica de la region y las disimiles percepcion",389,62,130,False,9,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
327,,"##es de problemas de seguridad intracontinentales, han dificultado el diseno de la agenda de la seguridad continental para el siglo xxi. [ 8 ver parte iii, capitulo iii, acapite 7. "" actividades anti - narcotrafico "". ] ( http : / / www. resdal. org / archivo / defc - piii. htm # ciiia7 ) - - - - - es probable que la situacion de unipolaridad en el plano internacional persista en el",385,74,132,False,9,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
328,,"futuro inmediato y mediato. ciertamente, los paises son soberanos para establecer las relaciones interestatales que deseen y para darles el sentido que estimen conveniente. sin embargo, en ese contexto unipolar, el otorgamiento de privilegios a unos paises del continente en desmedro de otros puede acarrear consecuencias estrategicas para estos o para terceros paises de la region, en funcion de los balances intra",415,62,130,False,9,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
329,,"##rregionales. chile mantiene las mas altas relaciones con todos los paises del continente. solo con bolivia tales vinculos se circunscriben a relaciones de nivel consular, con especial acento en materias comerciales. sumando los paises que integran las asociaciones aladi, mercosur, nafta y pacto andino, mas de un 40 % de los intercambios de chile se realizan con la region, siendo argentina, brasil y estados unidos los",422,66,132,False,9,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
330,,"socios mas importantes [ 9 ]. al mismo tiempo, compartimos con la gran mayoria de los paises continentales, y especialmente con estados unidos, ideales politicos democraticos y aspectos centrales de la cultura occidental. por ultimo, chile concuerda con el proposito de configurar un continente animado por la paz, el desarrollo y el respeto mutuo entre las naciones americanas. pero esta perspectiva no es",406,63,130,False,9,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
331,,"obstaculo, ni puede serlo, para que chile impulse, en su calidad de estado soberano y en un contexto unipolar de insoslayables asimetrias, una politica de profundizacion de sus relaciones bilaterales y multilaterales dentro y fuera de la region. 9 el porcentaje esta calculado sobre la cifra de exportaciones chilenas durante 1996. respectivamente, las siglas aladi, mercosur y nafta significan asociacion latinoamericana",421,61,130,False,9,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
332,,"para el desarrollo y la integracion, mercado comun del sur y north american free trade agreement. - - - - - * * capitulo iii : entorno vecinal * *",146,30,49,False,9,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
333,"# contrariamente a lo que ocurre con las potencias estrategicas, para las potencias medianas y pequenas, la realidad geografica en que se insertan es definitoria de las caracteristicas de la defensa por la que optan. entre los paises de nuestra subregion, esa realidad geografica se ha visto sometida a la incidencia de transformaciones economicas y politicas, coincidentemente con el fin de la guerra fria y la expansion de la democrac","# # contrariamente a lo que ocurre con las potencias estrategicas, para las potencias medianas y pequenas, la realidad geografica en que se insertan es definitoria de las caracteristicas de la defensa por la que optan. entre los paises de nuestra subregion, esa realidad geografica se ha visto sometida a la incidencia de transformaciones economicas y politicas, coincidentemente con el fin de la guerra fria y la expansion de la democrac",438,71,130,True,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,1
334,,"##ia en el continente, que han generado vinculos ineditos identificados, en forma generica, como "" integracion "". todo esto ha redundado en relaciones vecinales mas ricas y complejas, y esta complejidad se expresa en la relacion entre defensa * * 1. continuidad : historia y geografia * * el territorio de chile se encuentra definido y delimitado por fronteras que son producto de tratados vi",392,65,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
335,,"##gentes, libre y legitimamente pactados. del total de 6. 280 kilometros que tiene su frontera, 180 kms. los comparte con peru, 850 kms. con bolivia y 5. 600 kms. con argentina [ 10 ]. * * 1. tratados y convenios limitrofes vigentes de chile * * * * con argentina : * * tratado de limites del 23 de julio de 1881. protocolo del 1 de mayo de 1893. actas de los peritos barros arana y moreno del 29 de agosto",406,81,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
336,,", 3 de septiembre y 1 de octubre de 1898 ; actas de las conferencias del ministro de relaciones exteriores de chile y del plenipotenciario argentino en santiago, del 15 y 22 de septiembre de 1898. cuarta acta de la comision demarcadora de la punta de atacama, del 24 de marzo de 1899. fallo de s. m. britanica eduardo vii, del 20 de noviembre de 1902. protocolo sobre reposicion y colocacion de hitos en la frontera",415,76,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
337,,"chilena - argentina, del 16 de abril de 1941. 10 las cifras son aproximadas. - - - - - fallo de s. m. britanica isabel ii, del 9 de diciembre de 1966. laudo arbitral de s. m. britanica, del 18 de abril de 1977. tratado de paz y amistad, del 29 de noviembre de 1984. declaracion presidencial sobre limites entre la republica de chile y la republica argentina, del 2 de agosto de 1991. sentencia del tribunal ar",409,78,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
338,,"##bitral internacional sobre laguna del desierto, del 21 de octubre de 1994. * * con bolivia : * * tratado de paz, amistad y comercio entre chile y bolivia, del 20 de octubre de 1904 ; acta aclaratoria del tratado de paz y amistad entre chile y bolivia del 15 de noviembre de 1904 ; protocolo sobre canje de territorios, del 1 de mayo de 1907 ; acuerdo sobre colocacion de hitos en los sectores de frontera correspondientes del protocolo de 1907.",446,82,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
339,,"* * con peru : * * tratado de paz y amistad entre las republicas de chile y peru, del 20 de octubre de 1883. tratado chileno - peruano y su protocolo complementario, del 3 de junio de 1929. convenio para el transito de pasajeros entre tacna y arica, del 13 de diciembre de 1930. convenio sobre transito de mercancias y equipajes entre tacna y arica. acta sobre el monumento en el morro de arica,",395,75,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
340,,"del 21 de noviembre de 1933. acta que fija la linea fronteriza entre chile y peru, del 5 de agosto de 1939. - - - - - declaracion sobre zona maritima del 18 de agosto de 1952. convenio sobre zona especial fronteriza maritima del 4 de diciembre de 1954 - acta de la comision mixta chileno - peruana encargada de verificar la posicion del hito nº 1 y senalar el limite marino, del 19 de agosto",391,76,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
341,,"de 1969. la poblacion de chile es de 14. 210. 400 habitantes [ 11 ], cifra que, en terminos numericos, solo es mayor que la de bolivia, con 7. 896. 254 habitantes [ 12 ], mientras que es menor tanto en relacion a la de argentina, cuya poblacion asciende a 34. 292. 742 habitantes [ 13 ], como a la de peru, que alcanza la cifra de 24. 087. 372 habitantes [ 14 ]. en 1995, el producto intern",390,79,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
342,,"##o bruto ( pib ) de chile llego a los 66 mil millones de dolares y su ingreso per capita fue de 4 mil 600 dolares [ 15 ]. por su parte, argentina tiene un pib de 270 mil millones de dolares y un per capita de 7. 990 dolares [ 16 ]. bolivia alcanza un pib de 18 mil 300 millones de dolares y un per capita de 2. 370 [ 17 ]. el pib de peru, en tanto, es de 57 mil 870 millones de dolares y",388,89,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
343,,"su ingreso per capita llega a los 1. 890 dolares [ 18 ]. en su historia como pais independiente, es decir, desde 1810, chile ha debido enfrentar conflictos belicos con espana, con la confederacion peruano - boliviana y con una alianza entre peru y bolivia. todos estos conflictos se produjeron durante el siglo xix [ 19 ]. la relacion con 11 instituto nacional de estadisticas ( ine ), compendio estadistico,",408,70,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
344,,"proyeccion a 1995 del censo de poblacion de 1992, santiago, 1996. 12 fuente : defense foreign affairs handbook. londres, 1996 : international media corporation limited. estimacion de julio de 1995. 13 idem. estimacion de julio de 1995. 14 idem. estimacion de julio de 1995. 15 banco central de chile, boletin mensual. santiago, febrero de 1997. 16 fuente : defense foreign affairs handbook. londres, 1996 : international media corporation limited. estimacion de 1994. 17 idem. estimacion de",490,76,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
345,,"1994. 18 idem. estimaciones de 1995 y 1994, respectivamente. 19 la guerra de independencia contra espana se libro entre 1810 y 1818. entre 1818 y 1823, chile se comprometio en la emancipacion del peru organizando una expedicion libertadora. posteriormente, tuvo lugar una guerra contra la confederacion peruanoboliviana entre los anos 1836 y 1839. entre 1865 y 1866, chile se vio envuelto en un nuevo conflicto con espana. anos des",431,69,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
346,,"##pues, en 1879, estallo la guerra del pacifico, que hasta 1883 enfrento a nuestro pais con una alianza entre peru y bolivia. - - - - - argentina, en cambio, no ha conocido nunca una conflagracion armada, pese a recurrentes disputas territoriales y limitrofes a causa de las dificultades interpretativas que, al termino del imperio espanol, se produjeron en relacion con los territorios que correspondian a la division",418,68,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
347,,"politico - administrativa del mismo. la mas reciente y grave crisis con argentina ocurrio en 1978, a raiz del resultado del laudo arbitral de su majestad britanica sobre las islas picton, lenox y nueva, en el canal beagle. por las razones sucintamente descritas, una referencia importante para la politica de defensa de chile seguira siendo la situacion geografica relativa que nuestro pais ocupa y las hipotesis que",416,67,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
348,,"de ella, y de la historia, se desprenden. tanto porque sus objetivos nacionales excluyen reivindicaciones territoriales en el ambito vecinal como porque tiene una clara y manifiesta vocacion pacifica, chile es un pais que no deberia ser percibido como riesgo o amenaza por otros estados [ 20 ]. coherentemente con ello, respalda sus objetivos con una politica de defensa cuyo proposito es cautelar los",401,64,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
349,,"intereses nacionales mediante una actitud defensiva y que en el plano politico - estrategico es disuasiva [ 21 ]. en su politica exterior, chile se guia por principios claros y coherentes con todo lo anterior : el respecto a los tratados, la no intromision en los asuntos internos de los demas paises, la observancia del derecho internacional, la convivencia pacifica entre las naciones, la libre determinacion de los pueblos, la",429,70,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
350,,"solucion pacifica de las controversias y la opcion por el dialogo y el entendimiento en el ambito internacional. en el caso de conflicto, el estado tiene la responsabilidad de lograr una perfecta correlacion entre las politicas exterior y defensa nacionales, de manera de concurrir en una accion conjunta y coordinada para prevenirlos y, si esto no es posible, manejarlos con exito. * * 2. cambios : la int",406,68,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
351,,"##egracion * * en la ultima decada del siglo xx se inicio un proceso de transformaciones en las relaciones entre los paises del area meridional de sudamerica, las que han posibilitado vinculos subregionales ineditos. [ genericamente, estos nuevos vinculos son denominados "" integracion "". ] ( http : / / www. resdal. org / archivo / defc - pii. htm # integracion ) los fundamentos economicos",391,66,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
352,,"en que descansa el desarrollo nacional hacen que el proceso de integracion sea un desafio insoslayable. incluso [ 20 vease parte i, capitulo i, acapite 2 : "" objetivos nacionales "". ] ( http : / / www. resdal. org / archivo / defc - pi. htm # cia2 ) [ 21 vease parte i, capitulo i : "" principios y objetivos del estado de chile "". ] ( http : / / www.",350,74,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
353,,"resdal. org / archivo / defc - pi. htm # ci ) - - - - - mas, las oportunidades economicas y las ventajas politicas que este proceso ofrece al pais lo hacen tambien deseable, porque no solo se incrementan los factores de crecimiento, sino que se fortalecen nuestros vinculos internacionales, se acrecienta el peso de la posicion de chile en el seno de la comunidad de naciones y aumentan su",389,71,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
354,,"##s apoyos diplomaticos, ampliandose la resonancia de sus puntos de vista. de lo que se trata es de elegir la modalidad mas adecuada para llevarlo a cabo. no esta en el interes de chile la opcion por la autarquia. por el contrario, nuestro pais tiene un claro compromiso de complementacion economica a nivel regional y mundial, habiendo tambien hecho esfuerzos por lograr una mayor coordinacion politica",403,66,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
355,,". todo esto ha ido produciendo cambios graduales no solo desde el punto de vista economico, sino tambien politico y estrategico. de hecho, a partir de la primera reunion de ministros del interior del mercosur comenzaron a tratarse temas de seguridad interior, tales como narcotrafico, transito de personas y mercaderias, terrorismo, trafico de armas y otros, los que, en ultimo analisis, pueden impactar en su",409,65,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
356,,"conjunto al sistema de seguridad, favoreciendo, por tanto, la seguridad nacional de cada pais. ahora bien, la estabilidad politica, la predictibilidad de los vinculos y la transparencia economica son condiciones asociadas al proceso de integracion. por ejemplo, la inversion de capitales en estados vecinos es un importante factor de desarrollo para nuestro pais y los paises receptores. tratandose de inversiones",413,60,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
357,,"privadas, no se contemplan mecanismos politicos para dirigirlas o administrarlas. pero un proceso positivo de integracion exige el logro de minimas simetrias en el resguardo de aquellas inversiones, lo que normalmente se asegura por medio de clausulas de proteccion bilaterales o multilaterales amparadas por los respectivos estados. de igual forma, en un contexto de cooperacion e integracion, el impacto de",408,60,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
358,,"las acciones que afectan al medio ambiente obliga al pais que las emprende a considerar consecuencias en los paises de su entorno. asimismo, el suministro reciproco entre los paises de una misma area de bienes y servicios exige tambien el respeto a las condiciones del proceso integrador ya mencionadas. en definitiva, el flujo de capitales, la interdependencia ambiental y el mutuo sumini",389,62,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
359,,"##stro de bienes y servicios son ejemplos de fenomenos nuevos que inciden sobre el conjunto de la vida nacional y que imponen la tarea de estudiarlos en todos sus aspectos. como se ve, la transparencia de las reglas del juego comercial es condicion de la complementacion economica entre los paises y lo mismo puede decirse de la estabilidad politica y de la predictibilidad de las conductas gubernamentales. la institucion",422,69,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
360,,"##alizacion y consolidacion de - - - - - tales condiciones son procesos de ritmo dispar, aunque ninguno es rapido. mas aun si se considera que los alcances de la integracion no se limitan a lo meramente economico o politico, sino que tambien involucra aspectos culturales. en definitiva, la integracion se traduce antes en logros de complementacion economica que en avances en otros campos. la disparidad",404,66,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
361,,"en el ritmo de integracion para cada area responde a la propia naturaleza de los ambitos involucrados : a diferencia del mercado, donde es posible incidir con relativa rapidez en los intercambios, las instituciones politicas, las tradiciones culturales y los contenidos valoricos son mas resistentes a la adaptacion. ello se explica porque las instituciones politicas encuentran su razon de ser en el ejer",405,63,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
362,,"##cicio de la soberania, asi como la cultura y los valores la tienen en la conformacion de una identidad nacional. * * 3. defensa e integracion * * mas alla de sus caracteristicas historicas y geograficas [ 22 ], el escenario vecinal de chile se caracteriza hoy por relaciones mas complejas. esta complejidad se funda en la coexistencia de dos fenomenos : por una parte, las diferencias nacionales y las divergencia",415,71,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
363,,"##s historicas conservan su potencial de generar antagonismos y conflictos ; por otra parte, las transformaciones ocurridas en los paises del area meridional de sudamerica han posibilitado vinculos subregionales ineditos. ambos fenomenos no son necesariamente contrarios entre si ; mas bien, guardan entre ellos una relacion de mutua influencia. en efecto, la politica de defensa y la politica exterior se relacionan",416,61,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
364,,"por medio de conceptos como disuasion, diplomacia preventiva y acciones en tiempos de paz. de aqui que no puede hablarse de que exista una disyuntiva entre defensa y nuevos vinculos subregionales. desde el punto de vista de la defensa, el proceso de desarrollo de tales vinculos, tambien llamado "" integracion "", potencia los factores diplomatico y economico del poder nacional, contribuyendo a ella, aunque",407,64,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
365,,", a la vez, la propia dinamica del proceso podria llegar a ser fuente de divergencias e, incluso, de posibles conflictos de intereses. chile entiende que el proposito de su defensa considera no solo proteger a su poblacion, preservar su territorio y resguardar la capacidad productiva del pais, sino tambien hacer posible el ejercicio de la soberania para decidir nuestro propio destino y salvaguardar los ras",409,66,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
366,,"##gos fundamentales que nos identifican como una nacion singular y unica. la integridad territorial y la soberania nacional son condiciones del [ 22 ver parte iv : "" el escenario geografico de la defensa "". ] ( http : / / www. resdal. org / archivo / defc - piv. htm ) - - - - - desarrollo. por eso, en razon de sus propios fines, la defensa nacional requiere una actitud de constante evaluacion de las",402,77,133,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
367,,"implicancias de los cambios que acompanan al proceso integrador. los conflictos entre las naciones no desaparecen por el solo hecho de convivir en un contexto de cooperacion. no hay duda de que el desarrollo producido por un contexto semejante contribuye al sustantivo mejoramiento de zonas desfavorecidas de nuestro pais, potenciando asi su cohesion psicosocial. asimismo, la integ",382,57,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
368,,"##racion, como forma de interdependencia entre dos o mas estados, configura un mejor escenario para resolver disputas al estimular la creacion de mecanismos de solucion de controversias, y diversifica los temas de vinculacion reciproca, introduciendo, por lo mismo, contrapesos al impacto de aquellos que pueden suscitar discordia. pero tambien es cierto que la integracion no garantiza",386,56,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
369,,"por si misma la estabilidad de las relaciones politicas, ya que no elimina las diferencias que atingen a los intereses irreductibles o cruciales para cada pais. es decir, existen - y, presumiblemente, seguiran existiendo - intereses nacionales no compartidos que, en determinadas circunstancias, pueden prevalecer sobre los propositos que inducen el proceso de integracion y generar antagonismos que lo det",406,60,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
370,,"##engan, reviertan o, incluso, lo hagan derivar en confrontacion. * * 4. conclusiones * * los fenomenos de integracion economica y, en menor grado, de coordinacion politica en el hemisferio estan en desarrollo y chile valora su progreso. sin embargo, en tanto ellos no garantizan por si solos la ausencia de conflictos, resulta imprescindible la debida consideracion de sus efectos sobre la defensa nacional",407,64,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
371,,". en este sentido, se deben considerar en forma cuidadosa e interrelacionada los fenomenos de integracion, y conflicto, pues ambos coexisten y pueden derivar, positivamente, hacia la cooperacion o, negativamente, hacia la confrontacion. por tales razones, enfrentar el proceso de integracion exige aplicar un criterio de realismo, ausente de ciertos enfoques. ha sido recurrente, por ejemp",389,56,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
372,,"##lo, una vision integradora de america latina que desecha la vigencia del estado y la diversidad nacional sobre la base de la afinidad cultural. de modo semejante, otra vision postula la idea de la obsolescencia de los estados nacionales, aunque a partir del libre juego del mercado internacional. sin embargo, la experiencia de la comunidad europea muestra que la aceptacion de las identidades nacionales, incluido el ejercicio soberano sob",442,69,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
373,,"##re un territorio definido y reconocido, respecto del cual no se alientan reclamaciones, es una condicion - - - - - imprescindible si se desea una integracion progresivamente mas profunda. en otras palabras, un proceso integrador debe considerar que sus actores son estados con intereses especificos, los que tendran mayores posibilidades de converger en un contexto de mutuo y pleno reconocimiento de",402,62,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
374,,"las identidades nacionales, donde se considere, asimismo, el conjunto de efectos que los acuerdos que se suscriban puedan tener para cada actor en el corto y el largo plazo. aplicar un criterio de realismo es aun mas necesario cuando, en el contexto de transformaciones producidas en los ultimos anos del siglo xx, resulta incierto deducir apoyos automaticos entre estados a partir de las po",391,64,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
375,,"##siciones geograficas que ocupan. uno de los efectos importantes de esas transformaciones, asociado especificamente al proceso de integracion, es el cambio que se produce en las posiciones relativas de los estados desde el punto de vista economico, politico y estrategico. este cambio redunda en equilibrios regionales de mayor complejidad. la conclusion es que la defensa de un pais sigue descansando, fundamentalmente",420,61,132,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
376,,", en su propio poder nacional y en los factores de balance que, gracias a la estatura politico - estrategica ( imagen nacional ) que haya conseguido, a sus lazos exteriores y a su actividad diplomatica, pueda encontrar en el sistema internacional. corresponde al estado la tarea de establecer la relacion entre los factores de oportunidad y los factores de riesgo que surgen en los procesos de complementacion e integracion. en ot",430,72,130,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
377,,"##ras palabras, el balance entre tales factores responde a una sintesis de caracter politico realizada por el estado. por lo mismo, el nuevo escenario generado por la mayor integracion e interdependencia exige una mayor capacidad estatal para predecir escenarios futuros. - - - - -",281,45,89,False,10,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
378,parte iii : la defensa nacional,# parte iii : la defensa nacional,33,7,12,True,11,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,1
379,"# segun la vision predominante en la opinion publica, la idea de la defensa nacional se reduce unicamente al papel que los militares cumplen en ella. sin duda, esta es una nocion distorsionada, de la cual se deducen dos de los principales errores sobre la funcion estatal de la defensa. en primer lugar, que este es un asunto que compete en exclusividad a las fuerzas armadas y, en segundo termino, que la ciudadania est","# # segun la vision predominante en la opinion publica, la idea de la defensa nacional se reduce unicamente al papel que los militares cumplen en ella. sin duda, esta es una nocion distorsionada, de la cual se deducen dos de los principales errores sobre la funcion estatal de la defensa. en primer lugar, que este es un asunto que compete en exclusividad a las fuerzas armadas y, en segundo termino, que la ciudadania est",422,75,130,True,12,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,1
380,,"##a al margen de esta tarea. en parte, estos errores se explican por falta de explicitacion de la politica de defensa de chile. otro tanto, es la despreocupacion ciudadana por los temas de la defensa nacional, toda vez que chile ha podido gozar de un largo periodo de paz, el que, paradojicamente, se explica en buena medida en razon de la defensa que nuestro pais ha sabido darse. lo anterior muestra",401,71,132,False,12,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
381,,"que la necesidad de aclarar conceptos es basica. esta terrera parte del libro chileno de la defensa nacional aborda, precisamente, materias conceptuales que, siendo algunas de ellas de recurrente uso, a veces se utilizan de manera equivoca. tal es el caso de los conceptos "" seguridad "", "" defensa "", "" desarrollo "", "" funcion de defensa "" y "" politica de defensa "". tambien",374,65,130,False,12,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
382,,"se ofrece una vision respecto de la organizacion de la defensa nacional en su mas alto nivel y se aborda, finalmente, el tema de la "" movilizacion nacional "", con especial mencion al servicio militar. - - - - - * * capitulo i : seguridad, defensa y desarrollo * *",263,51,90,False,12,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
383,"# la relacion entre seguridad, defensa y desarrollo es, tal vez, una de las mas complejas en el area de la defensa. esta complejidad surge tanto de doctrinas teorico - politicas acunadas preferentemente despues de la ii guerra mundial, de la tendencia a emplear ciertos conceptos como intercambiables entre si y de la imprecision con que, en terminos convencionales, se utilizan nociones como ""","# # la relacion entre seguridad, defensa y desarrollo es, tal vez, una de las mas complejas en el area de la defensa. esta complejidad surge tanto de doctrinas teorico - politicas acunadas preferentemente despues de la ii guerra mundial, de la tendencia a emplear ciertos conceptos como intercambiables entre si y de la imprecision con que, en terminos convencionales, se utilizan nociones como """,396,65,130,True,13,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,1
384,,"desarrollo "". en el capitulo que sigue se intenta una definicion de los tres conceptos citados, asi como una aclaracion de las relaciones que se establecen entre ellos. * * 1. seguridad nacional * * la legislacion chilena define la seguridad nacional como "" toda accion encaminada a procurar la preservacion del orden juridico institucional del pais, de modo que asegure el libre ejercicio de la soberania de",408,68,130,False,13,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
385,,"la nacion, tanto en el interior como en el exterior, con arreglo a las disposiciones establecidas, a la constitucion politica del estado, a las leyes de la republica y a las normas del derecho internacional, segun corresponda "" [ 23 ]. se trata de un concepto que engloba tanto la preservacion de la seguridad interna como externa del estado, de manera de asegurar su soberania ; soberania que, en ultima instancia",414,71,130,False,13,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
386,,", permite libertad de accion para lograr eficazmente los objetivos nacionales. en propiedad, la seguridad no se trata de "" acciones "", sino de una "" condicion "" que se logra como producto de acciones orientadas a atenuar o eliminar ciertas vulnerabilidades. estas acciones se realizan en un amplio espectro de ambitos, desde el desarrollo socioeconomico hasta la defensa propiamente tal,",387,61,130,False,13,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
387,,"pasando tambien por el orden institucional de la republica. en ultima instancia, es el grado de integracion o cohesion de un pueblo, y la extension y profundidad del consenso ciudadano en torno a sus objetivos nacionales, lo que constituye la base fundamental para el exito de cualquier politica de seguridad que se desee aplicar [ 24 ]. la seguridad nacional no es solo cuestion de policias y militares, sino tambien",417,70,130,False,13,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
388,,"de desarrollo socioeconomico, de cohesion ciudadana, de institucionalidad, de distribucion poblacional, de nivel cultural, etcetera. 23 reglamento del dfl nº 181 de 1960. [ 24 la politica de seguridad se comenta en el capitulo iii, acapite 3 : "" fundamento "", de ] ( http : / / www. resdal. org / archivo / defc - piii. htm # ciiia3 ) esta misma parte iii. -",358,66,130,False,13,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
389,,"- - - - podemos decir, por ejemplo, que un pais con una institucionalidad solida y que ha superado la extrema pobreza es mas seguro que uno con turbulencias politicas periodicas y con una masa poblacional empobrecida. es por esto que se considera que en la generacion de seguridad nacional interviene, directa o indirectamente, el poder nacional como un todo. en general, a mayor desarrollo y coherencia en el",409,69,130,False,13,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
390,,"accionar de los distintos factores del poder nacional, mayor seguridad se puede lograr. [ por todo lo dicho, es preferible entender la seguridad nacional como una ] ( http : / / www. resdal. org / archivo / defc - piii. htm # segnac ) condicion que se consigue gracias a las acciones emprendidas en los diversos ambitos nacionales. se trata de un efecto cuya plenitud resulta dificil de log",390,70,130,False,13,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,0
391,,"##rar, pues se requiere de un delicado equilibrio entre objetivos y recursos, por un lado, y las previstas amenazas internas y externas, por el otro. tampoco puede considerarse la seguridad nacional como un fin en si mismo, sino solo como un medio para lograr un fin superior : el bien comun, el cual tiene expresion practica en los objetivos nacionales. la exigencia fundamental de procurar el bien comun de la",411,70,133,False,13,chile_1997_NationalDefenseBook.md,2025-01-21 13:18:13,2
